tweet,date_time,real_sentiment,real_distilbert_sentiment
"Shak's just added more festive tracks to her Holidays Playlist on @Spotify. Listen at http://t.co/aixj9qAoJe ShakHQ",19/12/2014 20:05,joy,positive
"Shoot for @VanityFair in September 2009 / Foto para la revista Vanity Fair - Septiembre 2009 ShakHQ #TBT http://t.co/omcNcgdqRT",18/12/2014 19:42,joy,positive
"Thanks so much for all your #AskShakira questions on @FisherPrice's Twitter. Was great chatting with you guys. Shak",16/12/2014 18:34,joy,positive
"En 30' Shak responderá a sus preguntas sobre la maternidad en el twitter de @FisherPrice. Usen #AskShakira para enviar preguntas. ShakHQ",16/12/2014 17:39,joy,positive
"Shak is taking over the @FisherPrice Twitter in 30' (1pm ET)! Ask her your motherhood Qs using #AskShakira. ShakHQ",16/12/2014 17:37,joy,positive
"Quieren saber qué cuentos Shakira lee a su hijo? Mañana podrán realizar preguntas como ésta en el twitter de @FisherPrice. ShakHQ",15/12/2014 16:49,joy,positive
"Want to know Shak's favorite stories to read to her son? #AskShakira during Tue's Twitter Q&amp;A at @FisherPrice. ShakHQ",15/12/2014 16:48,joy,positive
"On Tue, Shak takes over @FisherPrice for a LIVE Q&amp;A! Use #AskShakira to ask her about life with a toddler ShakHQ",13/12/2014 20:30,joy,positive
"El próximo Martes Shak respondirá a sus preguntas en el Twitter de @FisherPrice. Utilicen el hashtag #AskShakira. ShakiraHQ",13/12/2014 20:29,joy,positive
"Muchas gracias @AlexOfficial994 por este retrato! Increíble! / Shak http://t.co/YIBUcJX1sd",12/12/2014 15:08,joy,positive
"Thank you so much @AlexOfficial994 for this portrait! It's incredible! Shak http://t.co/hSdunxZPCL",12/12/2014 15:08,joy,positive
"Comparto la visión de Malala. RT este video y únete a los que te inspiran. Juntos podemos ver #TheLast en 2015 http://t.co/k3fG08LpaV Shak",11/12/2014 16:15,joy,positive
"I share Malala's vision. Join us by retweeting this video to those who inspire you. Working together, we can begin to see #TheLast in 2015",11/12/2014 16:14,joy,positive
"Les compartimos el video que Shak grabó para la Conferencia en Educación Temprana de @lacasablanca de hoy #InvestInUs http://t.co/crIGS7jjsB",10/12/2014 21:57,joy,positive
"Watch Shak's video message to today's @WhiteHouse Summit on Early Education http://t.co/crIGS7jjsB ShakHQ #InvestInUs",10/12/2014 21:31,joy,positive
"Pleased to hear Obama announce today $1B dedicated to ECD programs--hopefully other countries will soon follow suit. -Shak #InvestInUs",10/12/2014 18:39,joy,positive
"Recap today's live Q&amp;A on early education / Resumen del #ShakiraEdChat de hoy sobre educación temprana https://t.co/tPVr4LJLz0 ShakHQ",10/12/2014 16:25,joy,positive
"RT @HispanicEd's Commissioner @Shakira on Early Learning: http://t.co/1fmD9AJs65  #investinus",10/12/2014 15:43,joy,positive
"Gracias a todos por haber participado en este #ShakiraEdChat, por sus preguntas y sus comentarios. Besos. Shak",10/12/2014 15:40,joy,positive
"Thanks @arneduncan for your dedication and continued efforts. Talk soon! -Shak",10/12/2014 15:35,joy,positive
"Thanks to everyone for participating and your thoughtful questions and input. -Shak #ShakiraEdChat",10/12/2014 15:35,joy,positive
"In Col with our schools we’ve seen crime rates drop &amp; gangs disband. Kids who'd have been recruited are on the way to univ. #ShakiraEdChat",10/12/2014 15:33,joy,positive
"Preschool costs ~ $8k per year per child. Juvenile detention costs ~ $90k per year per child. Again-numbers don’t lie. #ShakiraEdChat",10/12/2014 15:32,neutral,neutral
"#ShakiraEdChat It’s key to have comprehensive programs, teacher training, AND work with the parents to work in challenging environments",10/12/2014 15:28,neutral,neutral
".@isaura_cd De 0 a 3, todos los niños son genios lingüísticos por su plasticidad cerebral. A través de los idiomas enseñamos la globalidad",10/12/2014 15:26,neutral,neutral
".@Its_Pema poverty is perpetuated by the lack of opportunities like universal access to quality ed. Education is a birthright-not a luxury",10/12/2014 15:25,neutral,neutral
".@keithdhardy spending time with their kids, sending them to school early, giving them nutrition, stimulation and love",10/12/2014 15:24,joy,positive
".@Tayosaid Porqué he visto los milagros que logra en niños, familias, y comunidades enteras en Colombia y en otros países donde trabajamos",10/12/2014 15:22,joy,positive
".@ShakNewsQuilla Cualquier niño puede aprender idiomas antes de los 3-a Milan lo exponemos al esp, catalán, ing, francés, aleman, ruso,chino",10/12/2014 15:22,joy,positive
".@SHAKITINILOCA teaching them that education is an equalizer that gives us all the same chances no matter what conditions we’re born into",10/12/2014 15:20,joy,positive
"Agree! RT @arneduncan .@FeimM Please challenge all political leaders to invest in high quality learning opportunities for children 0-5.",10/12/2014 15:20,joy,positive
".@saleosol education turns kids into productive citizens, is proven to boost GDPs of nations, and promotes global security and stability.",10/12/2014 15:20,joy,positive
".@PreschoolNation Chile's model increased funds for ECD &amp; schools , virtually eliminated illiteracy &amp; drastically improved teacher training",10/12/2014 15:18,joy,positive
".@KnowledgeAll Fund. pies descalzos es parte de una alianza con el gob. Nal. ""Primero lo primero"". Abriremos 24 centros de DIT para 2016!",10/12/2014 15:18,joy,positive
".@DJRarela showing leaders how early ed gives back &amp; sharing success stories of transformed communities strengthens the case for investing",10/12/2014 15:17,joy,positive
".@Anna_Isabel05 kids are able 2 comprehend more than we think-It’s never too early 2 start teaching&amp;exposing them to books even as newborns",10/12/2014 15:16,joy,positive
".@theonlywayisjam growing up surrounded by inequality made me intolerant to it, &amp; research showed me that education was the solution to it",10/12/2014 15:15,joy,positive
".@ShakiraQuilla hemos aprendido que se debe educar desde los inicios para poder solventar los desafíos que se encuentran mas adelante",10/12/2014 15:14,joy,positive
".@Mellisebasan de acuerdo. faltan mas escuelas en los campos, mas compromisos de los gobiernos y el sector privado. Hay que presionar",10/12/2014 15:14,neutral,neutral
".@stumpteacher babies have an innate thirst for knowledge and enjoy learning-making it fun through focused play is another way of bonding.",10/12/2014 15:13,joy,positive
".@CO7649 Every $1 invested in early ed for disadvantaged kids has a return of at least 10% &amp; reduces social spending. Numbers don’t lie!",10/12/2014 15:12,joy,positive
".@JoseRendon0 In ECD, bc kids who access it are better prepared to learn through primary, secondary &amp; higher ed, and thrive throughout life",10/12/2014 15:09,joy,positive
".@keitchdhardy unequal access to ed. affects nations rich &amp; poor, but in the US school dropouts will be reduced by increasing ECD programs",10/12/2014 15:06,neutral,neutral
".@cynthiapve se desarrollan aptitudes cognitivas, motrices, sociales y de conducta que resultan en ninos exitosos en la escuela y la vida",10/12/2014 15:05,joy,positive
".@GuilleShak now I know that i'm my child’s first educator-spending time teaching him is so key since his brain is rapidly developing.",10/12/2014 15:02,joy,positive
".@arneduncan Thank you for having me and taking the time to chat about an issue that’s close to both your heart &amp; mine. Shak #ShakiraEdChat",10/12/2014 15:01,joy,positive
"Preparada para contestar a sus preguntas sobre Educación Temprana con @ArneDuncan. Utilicen #ShakiraEdChat Shak http://t.co/XCtCynZ6ph",10/12/2014 14:52,joy,positive
"Getting ready to answer your questions on early education with @ArneDuncan! Ask yours using #ShakiraEdChat Shak http://t.co/eTDuFZhJOI",10/12/2014 14:52,joy,positive
"En 30 minutos Shak contestará a sus preguntas sobre educación temprana con @arneduncan. Utilicen #ShakiraEdChat. ShakHQ",10/12/2014 14:30,joy,positive
"Just 30 mins until Shak's answering questions on early education with @arneduncan. Ask your question using #ShakiraEdChat. ShakHQ",10/12/2014 14:30,joy,positive
"Join us tomorrow at 10am EST on our Twitter chat with US Sec. of Education @arneduncan. We'll be discussing Early Education. Don't Miss It!",09/12/2014 22:01,joy,positive
"Shak ganó dos premios @Vevo Hot This Year: Sexiest Video y Best Latin Video! Muchas Gracias por haber votado! ShakHQ http://t.co/QUbDKu5XSu",09/12/2014 20:37,joy,positive
"Shak has won two @Vevo Hot This Year awards, for Sexiest Video and Best Latin Video! Thanks for voting. ShakHQ http://t.co/WI8SiOtf7K",09/12/2014 20:36,joy,positive
"Para realizar sus preguntas sobre educación temprana ahora o durante el chat usen #ShakiraEdChat. + info: http://t.co/YZGyJamRu9  ShakHQ 2/2",09/12/2014 18:33,joy,positive
"Mañana a las 10am ET, Shak respondrá a sus preguntas sobre educación temprana con el Secretario de Educación @arneduncan @whiteHouse. ShakHQ",09/12/2014 18:32,joy,positive
"Ask your questions about early education now and during the event using #ShakiraEdChat. More info: http://t.co/K8Drze8b4u ShakHQ 2/2",09/12/2014 17:14,joy,positive
"At 10am ET on Wed, Shak will answer your Qs about early education with US Secretary of Education @ArneDuncan at the @WhiteHouse. ShakHQ 1/2",09/12/2014 17:13,joy,positive
"Our Nativity! / Nuestro Pesebre! Shak http://t.co/YsOmu6CIbe",05/12/2014 19:43,joy,positive
"Wow, check out @Arca1000000's reworking of Hips Don't Lie! / Escuchen el remix de Hips realizado por Arca! https://t.co/WchoPAhyXB ShakHQ",04/12/2014 20:46,joy,positive
"#Inevitable MT @zayraMoreno Para ser mas franca, nadie piensa en tí como lo hago yo, aunque te dé lo mismo. https://t.co/1LC3Kwebut … 🎶❤",03/12/2014 17:16,joy,positive
"Wow, I'm honored! MT @aklemme5 @shakira writing my ceremonial speech about you because you deserve all the praise &amp; respect in the world",03/12/2014 17:14,joy,positive
"La vida es una colección de recuerdos  RT @LushoDuart @shakira cuando miro en tus pupilas se que Dios no dejo de existir. Tu lo haces vivir",03/12/2014 17:13,joy,positive
"Estamos construyendo una Colombia más equitativa y solidaria, con mayores oportunidades para los niños y niñas @aeacolombia @fpiesdescalzos",03/12/2014 15:44,joy,positive
"Shak chats to Spanish bloggers about her new fragrance, #RockbyShakira / Shak habló con blogueras sobre Rock! ShakHQ http://t.co/BmN3fnIYnt",02/12/2014 18:57,joy,positive
"Conoces personas o entidades que se destacan x su trabajo por la primera infancia? Nomínalas al Premio #ALASBID2015! http://t.co/qlE4Lf4iXO",01/12/2014 18:04,joy,positive
"Roberto G. Bolaños Chespirito ..Gracias por hacer mejor con tu vida, mi infancia y la de millones de niños. Te querremos siempre!! Shak",29/11/2014 18:46,joy,positive
"Happy Thanksgiving guys! Shak",27/11/2014 17:33,joy,positive
"Shak features in the new issue of @elle_es / Shak en el número de este mes de ELLE España! ShakHQ http://t.co/EAi7knMf58",26/11/2014 17:00,joy,positive
"Wow! El video de Hips Don't Lie con @wyclef ya ha superado las 200 millones de reproducciones! http://t.co/o1lj4MjMWo  ShakHQ",25/11/2014 17:20,joy,positive
"Wow, Shak's video for Hips Don't Lie ft @Wyclef has reached 200 million views! http://t.co/o1lj4MjMWo ShakHQ",25/11/2014 17:19,joy,positive
"Celebrando con @manaoficial en el Camp Nou un Barça brillante hoy! Shak http://t.co/yUeQsNWIKP",22/11/2014 21:10,joy,positive
"En la distancia comparto con Raúl Alarcon Jr el merecido reconocimiento que le entregan hoy en Miami a la memoria de su padre Raúl Alarcon",21/11/2014 21:00,neutral,neutral
"Congrats to  @Anya_Galstyan from Armenia who won Shak's Wild Elixir contest - here she is with her prizes! ShakHQ http://t.co/V4Dv0hGhDk",21/11/2014 17:53,joy,positive
"Felicitaciones @Anya_Galstyan de Armenia, la ganadora del concurso Wild Elixir. Aquí está con sus regalos!  ShakHQ http://t.co/GM7B7i3zAc",21/11/2014 17:52,joy,positive
"Como Embajadora de Buena Voluntad de @UNICEF, espero que se sumen hoy a las celebraciones del 25 aniversario del #DiadelNino",20/11/2014 20:05,joy,positive
"As a @UNICEF Goodwill Ambassador, I hope you will join me today to celebrate 25 years of #childrights for #EVERYchild!",20/11/2014 20:05,joy,positive
"Shak's on the cover of the new anniversary edition of @GraziaMexico! / Shak en la portada de #GraziaMexico! ShakHQ http://t.co/aW96f0bIHe",19/11/2014 21:26,joy,positive
"Sabías que las inscripciones al Premio ALAS BID 2015 ya están abiertas? No dejes de participar! http://t.co/qlE4Lf4iXO  @MovimientoALAS",19/11/2014 20:56,joy,positive
"Love the pic! MT @iusful: Autumn already &amp; #MyShakira sounds as good as in spring. @shakira @shakiramedia http://t.co/W4nHVudRQG",19/11/2014 15:08,joy,positive
"Thank you! RT @YoSoyFanShakira I voted for @shakira in @Vevo's Hot This Year: http://t.co/l9Mv3cgfC8  #VevoHTYCollabo",19/11/2014 14:30,joy,positive
"Les deseo a todos mis amigos en @LatinGRAMMYs lo mejor, celebrando 15 años de buena música y lindos recuerdos este jueves. #LatinGRAMMY",18/11/2014 13:59,joy,positive
"Wishing all of my friends @LatinGRAMMYs the best. Let’s celebrate 15 years of great music &amp; memories this Thursday. #LatinGRAMMY",18/11/2014 13:59,joy,positive
"Wow! El video de La La La (Brazil 2014) ya tiene más de 400 millones de reproducciones!! http://t.co/lFBX5luPZr ShakHQ #daretodream",14/11/2014 17:25,joy,positive
"Wow, the La La La (Brazil 2014) video has passed 400 million views!! http://t.co/lFBX5luPZr ShakHQ #daretodream",14/11/2014 17:25,joy,positive
"13 years old today! Hoy cumple 13 años! #LaundryService ShakHQ http://t.co/5o9GZYfGqp",13/11/2014 20:28,joy,positive
"Yes, I would suggest letting it out so it can breathe RT @MaddieDb @shakira there is a she wolf in my closest. Any advice on what to do? x",12/11/2014 17:42,joy,positive
"Check out @FisherPrice's Twitter feed to read some of Shak's parenting experiences. ShakHQ http://t.co/7RDeHiEGxi",12/11/2014 16:20,joy,positive
"Great! Say hi to your Emma for me. RT @melybep Listening to @shakira Empire... My Emma loves it",11/11/2014 20:42,joy,positive
"Mejor le digo adiós a tu boca de anís :-)  RT @evesandrith  Yo no quiero cobardes que me hagan sufrir 🎤🎤🎧🎶 @shakira",11/11/2014 20:41,joy,positive
"En realidad, Shak está nominada en CINCO categorías @VEVO! Collaboration, Female, Certified, Latin y Sexiest http://t.co/GHEYan9vv4 ShakHQ",11/11/2014 17:10,joy,positive
"Actually, Shak's up for FIVE @Vevo video awards! Collaboration, Female, Certified, Latin and Sexiest. Vote at http://t.co/GHEYan9vv4 ShakHQ",11/11/2014 17:08,joy,positive
"Shak, nominada a CUATRO premios @Vevo Hot This Year:  Female, Certified, Latin y Sexiest. Para votar: http://t.co/uaWN8skv0n ShakHQ",11/11/2014 16:23,joy,positive
"Shak is nominated for FOUR of @Vevo's Hot This Year 2014 awards: Female, Certified, Latin and Sexiest. Vote at http://t.co/GHEYan9vv4 ShakHQ",11/11/2014 16:22,joy,positive
"No se pierdan la entrevista que @flashmoda_TVE hizo a Shak durante la presentación de #RockByShakira!
http://t.co/GcwaxYKKHX
ShakHQ",07/11/2014 18:10,joy,positive
"Exclusive video: in the studio, making the 'Shakira' album / Video en exclusiva: grabando el álbum 'Shakira' http://t.co/XwsuyVuEvW #TBT SHQ",06/11/2014 19:27,joy,positive
"Para celebrar o lançamento de #RockByShakira, sua nova fragrância, Shak é a estrela da capa da @revista_donna. ShakHQ http://t.co/zWNxIZnI5X",05/11/2014 19:55,joy,positive
"Para celebrar el lanzamiento de #RockByShakira, Shak está en la portada de la @revista_donna en Brasil. ShakHQ http://t.co/cgZVJ8IKBK",05/11/2014 19:54,joy,positive
"To celebrate the release of #RockByShakira, Shak is the cover star of the new @revista_donna in Brazil. ShakHQ http://t.co/6e4NUPkmpD",05/11/2014 19:53,joy,positive
"Con el director Stanley Dodds de la @BerlinPhil después de un concierto de Haydn, Glière y Tchaikovsky. Shak http://t.co/H5m6jjEMSV",03/11/2014 16:16,joy,positive
"With conductor Stanley Dodds from the @BerlinPhil, after a concert on Haydn, Glière and Tchaikovsky. Shak http://t.co/bNj6ppGNgh",03/11/2014 16:15,joy,positive
"Happy Halloween! / Feliz Halloween! http://t.co/GinMvTEXqQ",31/10/2014 19:05,joy,positive
"Shak en un avión con su director musical @Mit_C_Hell_ #tbt #Halloween ShakHQ http://t.co/vIeMivw5xt",30/10/2014 17:10,joy,positive
"Shak on a plane with musical director @Mit_C_Hell_ in 2009… /  #TBT #Halloween ShakHQ http://t.co/fAHqSKFzFb",30/10/2014 17:09,joy,positive
"Hoy en Quito @el_BID y @MovimientoALAS reconocen las experiencias destacadas de Ecuador en primera infancia del #PremioALASBID2014 ShakHQ",28/10/2014 14:11,joy,positive
"Every milestone is a joy! Why not celebrate with a journal? #BestPossibleStart http://t.co/72wl5TeLaE Shak http://t.co/oH4ZTDbkz2",27/10/2014 15:20,joy,positive
"Hace unos días Shak habló con sus fans de México sobre #RockByShakira, su maternidad y su nuevo álbum. http://t.co/LVPoDmW6Wi ShakHQ",26/10/2014 20:31,joy,positive
".@fpiesdescalzos and I are excited to get our #BestPossibleStart with our new partner, @FisherPrice! Shak http://t.co/54BIo9sAjP",24/10/2014 18:15,joy,positive
"Celebrated my partner Puig's 100th Anniversary tonight, and wearing my new favorite accessory, #Rock! Shak http://t.co/WcPj8GnOR9",22/10/2014 23:17,joy,positive
"Make the world your baby's classroom. My new project helps show you how! Shak #ComingSoon #BestPossibleStart http://t.co/Yke0GpYZXj",20/10/2014 18:05,joy,positive
"Shak ha sido nominada (Mejor Artista Internacional) en los premios NRJ #NMA. Para votar:  http://t.co/BuUnctQlBa (¡muchas gracias!) 
ShakHQ",20/10/2014 15:23,joy,positive
