tweet,date_time,real_sentiment,real_distilbert_sentiment
"Rose garden filled with thorns.
http://t.co/JhUZG7ADJ4 http://t.co/WiD1hiRXee",02/11/2014 20:17,sadness,negative
"Yes, SNL. YES.
https://t.co/lzU1QxtUjY",02/11/2014 19:36,joy,positive
"""We are never out of the woods, because we are always going to be fighting for something.""
http://t.co/JhUZG7ADJ4 http://t.co/XKM4Es2xAR",02/11/2014 18:30,sadness,negative
"A casual Saturday night with @abiander and @lilyaldridge. #TS1989 http://t.co/6JMg0Getre",02/11/2014 17:28,joy,positive
"This love is glowing in the dark.
#TS1989 
#taylorlurking http://t.co/UMNztJqNOi",02/11/2014 06:20,joy,positive
"We found Wonderland.
You and I got lost in it.
#TS1989 
#taylorlurking http://t.co/UHchIr1qmY",02/11/2014 06:17,joy,positive
"You held on tight to me 
Cause nothing's as it seems 
Spinning out of control...
#TS1989 
#taylorlurking http://t.co/TGOrhqC5LU",02/11/2014 06:15,fear,negative
"Flashing lights and we
Took a wrong turn and we 
Fell down a rabbit hole..
#TS1989 
#taylurking http://t.co/ebwD63s1co",02/11/2014 06:13,fear,negative
"""We are never out of the woods, because we are always going to be fighting for something.""
#TS1989 
#taylorlurking http://t.co/IkhR3Mhu0E",01/11/2014 23:10,fear,negative
"Everybody here was someone else before.
#TS1989 
#taylorlurking http://t.co/pmF7IPUeRy",01/11/2014 23:08,sadness,neutral
"I was born in Reading, Pennsylvania 
on December 13, 1989. http://t.co/jNSMpxq5op",01/11/2014 22:00,joy,neutral
"I would wait forever and ever.
#TS1989 
#taylorlurking http://t.co/X1B6x5nr1B",01/11/2014 21:57,joy,positive
"Looking at it now
It all seems so simple
#TS1989 
#taylorlurking http://t.co/qsnb9CvJ64",01/11/2014 21:41,joy,positive
"Found this on tumblr and thought it was a perfect visual representation of Clean.

Tumblr Source:… http://t.co/pUiAmjjCRb",01/11/2014 21:36,joy,positive
"My one condition is:
Say you'll remember me.
#TS1989 
#taylurking http://t.co/Y7UsPnJY8M",01/11/2014 21:34,joy,positive
"I thought 'heaven can't help me now'
#TS1989 
#taylurking http://t.co/llnhDrmLTo",01/11/2014 21:32,sadness,negative
"Remind me how it used to be.
Pictures in frames of kisses on cheeks.
#TS1989 
#taylurking http://t.co/lA2wdtXpFJ",01/11/2014 21:26,sadness,negative
"We were built to fall apart
Then fall back together.
#TS1989 
#taylurking http://t.co/jwO5UWgvTI",01/11/2014 21:17,sadness,negative
"You got that long hair slicked back 
White t-shirt..
#TS1989 
#taylurking http://t.co/yCCmBgUNIH",01/11/2014 17:33,joy,positive
"And I got that good girl faith..
#TS1989 
#taylurking http://t.co/INLPk2dbll",01/11/2014 17:13,joy,positive
"This love came back to me.
#TS1989 
#taylurking http://t.co/NkbtBYrBHR",01/11/2014 16:57,joy,positive
"Clear blue water. High tide came and brought you in.
#TS1989 
#taylurking http://t.co/HSV1OPmQrA",01/11/2014 16:21,joy,positive
"Windows down, you pass my street
The memories start.
#TS1989 
#taylurking http://t.co/C6sw3Sic4M",01/11/2014 16:16,sadness,neutral
"Say you'll see me again
Even if it's just in your wildest dreams.
#TS1989 
#taylurking http://t.co/uxFYbmJUKv",01/11/2014 16:11,joy,positive
"Halloween just amplified our inability to chill. 
#taylurking 
#TS1989 http://t.co/5bKxIIgnQE",01/11/2014 04:54,joy,positive
"Been #taylurking Halloween style. Excellent work guys.
#TS1989 http://t.co/sSfIrZFvix",01/11/2014 04:36,joy,positive
"Happy Halloween! Stay safe out there tonight, kids. This has been a message from your friendly… http://t.co/NG8jy2aVB5",31/10/2014 23:23,joy,positive
"Youcouldabeengettindown
To this 
Sick
BEAT.
#TS1989 
#taylurking http://t.co/DMUUiY9K7H",31/10/2014 22:42,joy,positive
"Cherry lips.
Crystal skies.
#TS1989 
#taylurking http://t.co/QdDrg37FHe",31/10/2014 21:43,joy,positive
"When we first dropped our bags on apartment floors,
Took our broken hearts,
Put them in a drawer.

#taylurking http://t.co/vepIS1OHJP",31/10/2014 21:40,sadness,negative
"I bet these memories follow you around.
#TS1989 
#taylurking http://t.co/Ttjrdp6iis",31/10/2014 21:28,sadness,neutral
"Kaleidoscope of loud heartbeats under coats.
#TS1989  
#taylurking http://t.co/HzboT5NmYM",31/10/2014 21:24,joy,positive
"When the sun came up, 
You were looking at me.
#TS1989 
#taylurking http://t.co/va2pMsOYom",31/10/2014 21:15,joy,positive
"Because @IGGYAZALEA is life.
http://t.co/1mK7TDpR0c",31/10/2014 20:34,joy,positive
"Take 
Me
Home.
#TS1989 
#taylurking http://t.co/wLaDgHG0PO",31/10/2014 20:27,joy,positive
"We come back every time
Cause we never go out of style.
#TS1989 
#taylurking http://t.co/hUSVDAk3IS",31/10/2014 20:25,joy,positive
"Oh I remember.
#TS1989 
#taylurking http://t.co/lMWVBXEnar",31/10/2014 17:33,joy,positive
"It'll leave you breathless.
#TS1989 
#taylurking http://t.co/gp1Mi04ulN",31/10/2014 17:10,joy,positive
"Love's a game.
Want to play?
#TS1989 
#taylurking http://t.co/HVpoNPPsOM",31/10/2014 17:05,joy,positive
"Magic
Madness
Heaven
Sin
#TS1989 
#taylurking http://t.co/9TJsOjDZiK",31/10/2014 15:50,joy,positive
"I could show you incredible things.
#TS1989 
#taylurking http://t.co/e5O71FBPyv"But you know you wouldn't change Anything
Anything #TS1989  ",31/10/2014 15:48,joy,positive
#taylurking http://t.co/PX9usGpXWX""Like any real love, it's ever-changing.
#TS1989,31/10/2014 15:24,joy,positive
#taylurking http://t.co/PX9usGpXWX""Like any real love, it's ever-changing.
#TS1989,31/10/2014 15:24,joy,positive

#taylurking http://t.co/vm3G40N9K4",31/10/2014 15:21,joy,positive
"Like any great love, it keeps you guessing.
#TS1989 
#taylurking http://t.co/J12LH56yd7",31/10/2014 15:19,joy,positive
"Cause I know places we can hide.
#TS1989 
#taylurking http://t.co/ZKbbHla45C",31/10/2014 15:14,joy,positive
"And they'll be chasing their tails trying to track us down.
#TS1989 
#taylurking http://t.co/vdTpJeduMA",31/10/2014 14:27,joy,positive
"Baby...
I know places we won't be found.
#TS1989 
#taylurking http://t.co/vulGYKtBu9",31/10/2014 14:23,joy,positive
"Lights flash and we'll run for the fences.
#TS1989 
#taylurking http://t.co/8kWIR7tKMa",31/10/2014 14:21,joy,positive
"I can hear them whisper as we pass by.
#TS1989 
#taylurking http://t.co/ZsAH8TP7uZ",31/10/2014 14:16,joy,positive
"Cause, darling I'm a nightmare dressed like a PEGACORN.
#HappyHalloween! http://t.co/OMeiWFYBBa",31/10/2014 11:49,joy,positive
"Makes you want to run and hide
Then it makes you turn right back around&lt;3
#TS1989 
#taylurking http://t.co/EBEbqxwzNe",31/10/2014 10:57,joy,positive
"We're a crooked love
In a straight line down
#TS1989 
#taylurking http://t.co/qD4OIHyeAz",31/10/2014 10:50,joy,positive
"2am
In my room
Headlights pass the window pane
I think of you.
#TS1989 
#taylurking http://t.co/gMu20Vyy8V",31/10/2014 10:47,sadness,neutral
"Good.
#TS1989 
#taylurking http://t.co/oO1O4s06gB",31/10/2014 04:41,joy,positive
"Are we in the clear yet?
#TS1989 
#taylurking http://t.co/OFAXmpV1eb",31/10/2014 04:36,fear,neutral
"And I remember thinking 
""Are we out of the woods yet?""
#TS1989 
#taylurking http://t.co/6JMyrLvMNu",31/10/2014 04:33,fear,neutral
"The rest of the world was black and white, but we were in screaming color.
#TS1989 
#taylurking http://t.co/ThVAEeeUqA",31/10/2014 04:28,joy,positive
"Then discovered...
#TS1989 
#taylurking http://t.co/1IkvsD9v5J",31/10/2014 04:26,joy,positive
"You took a Polaroid of us.
#TS1989 
#taylurking http://t.co/WJMNOJ6L1L",31/10/2014 04:22,joy,positive
"We cry tears of mascara in the bathroom
Honey, life is just a classroom.
#TS1989 
#taylurking http://t.co/iB0u275psK",31/10/2014 04:18,sadness,neutral
"Heartbreak is the national anthem.
We sing it proudly.
#TS1989 
#taylurking http://t.co/pf3MyyFlIc",31/10/2014 04:08,sadness,neutral
"Baby we're the New Romantics.
Come on, come along with me..
#TS1989 
#taylurking http://t.co/bIyx3E111L",31/10/2014 04:04,joy,positive
"We team up.
#TS1989 
#taylurking http://t.co/udJdxAKwOI",31/10/2014 03:54,joy,positive
"Every day is like a battle
...but every night with us is like a dream.
#TS1989 
#taylurking http://t.co/LduG1aUUvW",31/10/2014 03:51,joy,positive
"HUSTLIN
EVERY
DAY
http://t.co/uSLUhycl7t",31/10/2014 03:33,joy,positive
"And now Amber will demonstrate the correct way to listen to 1989 in an automobile.
Important note: I love this girl.
http://t.co/3qNUD0C6Eo",31/10/2014 03:21,joy,positive
"True love.
#TS1989 
#taylurking http://t.co/ATCjhHlclA",30/10/2014 20:31,joy,positive
"No proof, not much
But you saw enough.
#TS1989 
#taylurking http://t.co/0f7xymeqgo",30/10/2014 20:25,joy,positive
"And for once, you let go
Of your fears and your ghosts.
#TS1989 
#taylurking http://t.co/3rWhbOuLwt",30/10/2014 20:06,joy,positive
"I've spent my whole life trying to put it into words.
#TS1989 
#taylurking http://t.co/u4OlXvVvyQ",30/10/2014 19:57,joy,positive
"This is a great week for me because of you-This is a great week for my dad because he got to meet Whoopi Goldberg yesterday.
#LiveYourDreams",30/10/2014 17:47,joy,positive
"Time moved too fast.
You play it back.
#TS1989 
#taylurking http://t.co/ynRXRrpIuj",30/10/2014 17:39,sadness,neutral
"You can hear it in the silence.
You can see it with the lights out.
#TS1989 
#taylurking http://t.co/M7wCbeMwbD",30/10/2014 17:29,joy,positive
"Isn't it wild and intriguing and beautiful to think that every day we are new?
#TS1989 
#taylurking http://t.co/o2oHYuzkXW",30/10/2014 17:24,joy,positive
"You are the only one who gets to decide what you will be remembered for. 
#TS1989 
#taylurking http://t.co/vaCzZQ3L0C",30/10/2014 17:18,joy,positive
"This is a story about coming into your own and as a result, coming alive. 
#TS1989 
#taylurking http://t.co/qY4Iayzf8D",30/10/2014 16:49,joy,positive
"Thank you Good Morning America, thank you to everyone who filled Times Square, thank you New… http://t.co/GI4hBnPOJb",30/10/2014 16:43,joy,positive
@sydneymayss @littlelexi_333 @GMA @shay_shay371 @janelhernandezz @itsAsh99 love you girls so much!! So happy I got to meet you!,30/10/2014 13:11,joy,positive
Good Morning America! Times Square! AHHHHHH! http://t.co/SAwEA81B4P,30/10/2014 12:05,joy,positive
"I hope you know that you've given me the courage to change.
#TS1989 
#taylurking http://t.co/HeA5w80sml",30/10/2014 11:41,joy,positive
"@HAIMtheband this tweet made me so happy, I forgot for a minute that I'm up at 5am and just did a little awkward celebratory dance. As I do.",30/10/2014 09:12,joy,positive
"These songs were once about my life. They are now about yours.
#TS1989 
#taylurking http://t.co/YL469BgCrt",30/10/2014 04:06,joy,positive
"This video is important:
http://t.co/O1UCd7uDkp",30/10/2014 03:59,joy,neutral
"Karlie and I had the time of our lives at the Knicks game tonight. 
See you tomorrow bright and early… http://t.co/g13Kskzt1b",30/10/2014 03:45,joy,positive
"Red lips and rosy cheeks.
#TS1989 
#taylurking http://t.co/xRWMaCUdwp",30/10/2014 03:38,joy,positive
"This mad mad love makes you come running...
#TS1989 
#taylurking http://t.co/wtTinHbVeh",30/10/2014 02:57,joy,positive
"This week, @Amareisreal helped me make my first and probably last layup. 
Stoked about the @nyknicks game tonight! 
http://t.co/89ITZyU4cT",29/10/2014 22:49,joy,positive
"Say you'll remember me, 
Standing in a nice dress
Staring at the sunset, babe 
#TS1989 
#taylurking http://t.co/GZSc5xgZLS",29/10/2014 22:27,joy,positive
"Grab your passport and my hand.
#TS1989 
#taylurking http://t.co/4nbTipZPbx",29/10/2014 22:19,joy,positive
"Wish you were right here, right now.
#TS1989 
#taylurking http://t.co/3Msl859jQK",29/10/2014 21:44,sadness,neutral
"Cause we're young and we're reckless....
#TS1989 
#taylurking http://t.co/bDoHLmQstV",29/10/2014 21:37,joy,positive
"A very informative video of me making the sounds my cats make when they fight. 
#NationalCatDay 
http://t.co/oajCYBBsSw",29/10/2014 16:32,joy,positive
"In honor of #NationalCatDay, here is a photo of that one time I caught Meredith and Olivia cuddling. http://t.co/OZhbjpWLxl",29/10/2014 16:03,joy,positive
"My phone photo library is SO STALKERY. 
#TS1989 
#taylurking http://t.co/1v3N1ZvBVG",29/10/2014 13:48,joy,positive
"Wish you were right here, right now.
#TS1989 
#taylurking http://t.co/70NxRFTrJo",29/10/2014 13:43,sadness,neutral
"This love is alive.
#TS1989 
#taylurking http://t.co/7dAYVZI1uh",29/10/2014 13:35,joy,positive
"That's how it works. That's how you get the girl.
#TS1989 
#taylurking http://t.co/kQ2qKUctsM",29/10/2014 13:17,joy,positive
"If there ever was a day to wear a rainbow glitter skirt, it might as well be today.
#TS1989 http://t.co/b2ojh50CeQ",29/10/2014 13:08,joy,positive
"So it's gonna be forever.
#TS1989 
#taylurking http://t.co/dcsGVtxJ6j",29/10/2014 13:05,joy,positive
"It's like I got this music in my mind sayin it's gonna be alright.
#TS1989 
#taylurking http://t.co/528J3V6yro",29/10/2014 12:47,joy,positive
"Nothing lasts forever, but this is getting good now.
#TS1989 
#taylurking http://t.co/p8raI218jI",29/10/2014 12:33,joy,positive
"In silent screams, 
In wildest dreams, 
I never dreamed of this.
#TS1989 
#taylurking http://t.co/7q8JMkkL6g",29/10/2014 12:03,joy,positive
"So hey, let's be friends.
#TS1989 
#taylurking http://t.co/9cE9OKAgP4",29/10/2014 11:37,joy,positive
"And I got that red lip classic thing that you like.
#TS1989 
#taylurking http://t.co/7EXMcCCMa2",29/10/2014 05:55,joy,positive
"And now let's watch Emma demonstrate a new way to use your 1989 album Polaroids: http://t.co/lvBwAjloWZ",29/10/2014 05:02,joy,positive
"We're too busy dancing to get knocked off our feet.
#TS1989 
#taylurking http://t.co/COEE1tbkXw",29/10/2014 04:50,joy,positive
"Let them say what they want, we won't hear it.
#TS1989 
#taylurking http://t.co/74CxpPOrd5",29/10/2014 04:31,joy,positive
"We found Wonderland.
#TS1989 
#taylurking http://t.co/13lWqOOYuD",29/10/2014 04:17,joy,positive
"You got that James Dean daydream look in your eye...
#TS1989 
#taylurking http://t.co/upJf0DH82b",29/10/2014 04:12,joy,positive
"This love is good.
#TS1989 
#taylurking http://t.co/vYF17G6Sz4",29/10/2014 01:18,joy,positive
"I'm so excited that I get to hang out with this guy again tonight! I'll be on @Letterman tonight talking and singing. http://t.co/y7ObyKQcLo",29/10/2014 01:11,joy,positive
"Saw you there and I thought ""Oh my God. Look at that face.""
#TS1989 
#taylurking http://t.co/bMVjHNlHj4",28/10/2014 23:17,joy,positive
"It's important that you watch this if you want to understand anything I say on Tumblr/the internetz. http://t.co/0JwjyLszL1",28/10/2014 23:06,joy,neutral
"I want you for worse or for better.
#TS1989 
#taylurking http://t.co/C21Bj0dk9N",28/10/2014 20:20,joy,positive
"Cause we never go out of style....
#TS1989 
#taylurking http://t.co/qCsEzUwbw0",28/10/2014 20:05,joy,positive
"Just grab my hand and don't ever drop it, my love.
#TS1989 
#taylurking http://t.co/ghUaZbLCCQ",28/10/2014 19:58,joy,positive
"This love is glowing in the dark.
#TS1989 
#taylurking http://t.co/dcmli978PM",28/10/2014 19:16,joy,positive
"""They said 'take a selfie, take a selfie!' And then they showed me how to take a selfie!"" -my dad's first selfie http://t.co/BcmVLkLOUD",28/10/2014 17:59,joy,positive
"Wish you knew that I'll never forget you as long as I live.
#TS1989 
#taylurking http://t.co/hjMbj92E3Q",28/10/2014 17:09,joy,positive
"They are the hunters. We are the foxes.
...and we run.
#TS1989 
#taylurking http://t.co/ovfcaEQhyy",28/10/2014 16:59,joy,positive
"In losing grip on sinking ships, you showed up just in time.
#TS1989 
#taylurking http://t.co/y4K8Ax2PAP",28/10/2014 16:21,joy,positive
"This love left a permanent mark.
#TS1989 
#taylurking http://t.co/Hte5W1F0BE",28/10/2014 16:01,joy,positive
"And you know for me, it's always you.
#TS1989 
#taylurking http://t.co/6hf7snOE8m",28/10/2014 15:44,joy,positive
"Just found this and I agree that this guy totally wins 'at best boyfriend ever'. Other boyfriends, get on his level. http://t.co/MW1wRlT2c1",28/10/2014 15:01,joy,positive
"It's a new soundtrack, I could dance to this beat forevermore.
#TS1989 
#taylurking http://t.co/gI3hNFVNjR",28/10/2014 14:56,joy,positive
"Everybody here wanted something more, searching for a sound we hadn't heard before.
#TS1989 
#taylurking http://t.co/NPvpUuf6Ki",28/10/2014 14:28,joy,positive
"The best people in life are free.
#taylurking 
#TS1989 http://t.co/h57ruxwfAg",28/10/2014 14:22,joy,positive
"Baby we're the New Romantics..
#taylurking 
#TS1989 http://t.co/vcIzq447Ev",28/10/2014 14:07,joy,positive
"Good morning! Just #taylurking again. Look at all the cute ways you're putting the Polaroids to use!
#TS1989 http://t.co/GVsyhqDQAM",28/10/2014 14:02,joy,positive
"I'm loving seeing all these people going to buy 1989 in groups and seemingly, having the most fun EVER.
#taylurking http://t.co/d9Gbhi5FYJ",28/10/2014 04:34,joy,positive
"NONE OF US CAN FIND OUR CHILL.
#taylurking http://t.co/RvnwUxVAHz",28/10/2014 04:15,joy,positive
"These cuties......
#taylurking http://t.co/8FEPAb2075",28/10/2014 04:10,joy,positive
"These babes:
#taylurking http://t.co/NWNj3fdaxe",28/10/2014 04:04,joy,positive
"Meeting everyone after the rooftop Secret Sessions and taking weird pictures = the greatest joy of my… http://t.co/RNPs16uMbb",28/10/2014 03:54,joy,positive
"The photos from Secret Sessions are always hella interesting:
#TS1989 http://t.co/FrqSLGwvbX",28/10/2014 03:48,joy,positive
"Just got home from the NYC Secret Session. Now back to full time #taylurking: http://t.co/2p9FMxxPmL",28/10/2014 03:41,joy,positive
"I cyber-stalk because I care. #taylurking http://t.co/vilq5ABtmO",27/10/2014 22:50,joy,positive
"Just #taylurking around and found these adorable photos: http://t.co/b1ylCw5hbz",27/10/2014 21:44,joy,positive
"I love the pics you're posting with the Polaroids! #taylurking http://t.co/HkpveKKwFZ",27/10/2014 20:38,joy,positive
"Getting ready for the @iHeartRadio Secret Session, casually #taylurking.. http://t.co/r6u6Xh2Dos",27/10/2014 20:31,joy,positive
