tweet,date_time,real_sentiment,real_distilbert_sentiment
"Less complicated. More Complex. Tune-in to watch @Complex_News #FlexTheVote at 7pm ET. https://t.co/virx4zKSDU https://t.co/36ZPLFdUXT",08/11/2016 23:21,joy,positive
What. Rachel. Said. #voteIRL https://t.co/tRGZR38u4c,08/11/2016 22:40,joy,positive
@dhewlett They definitely do. 🖖 #voteIRL,08/11/2016 22:38,joy,positive
@GloZell Not as funny as you are! 💚 But Growlzell will have do while you go out to #voteIRL today.,08/11/2016 22:36,joy,positive
"@vickiek2121 So true, Vickie! Don’t worry, you’ll be old enough to #voteIRL soon enough. 😊",08/11/2016 22:35,joy,positive
@kat_blaque YES. Get out there and #voteIRL on a local level too. ✌️,08/11/2016 22:30,joy,positive
"@StudioKnitSF A+ penmanship, A+ selfie. #voteIRL",08/11/2016 22:28,joy,positive
@nyc2015 Possibly the best use of the #Phandom ever. #PhandomVotes #voteIRL,08/11/2016 22:27,joy,positive
@BasementTrix Great #voteIRL selfie = DONE,08/11/2016 21:50,joy,positive
@PrttyShnySprkly Our kind of checklist. ✔️ #voteIRL,08/11/2016 21:50,joy,positive
@Hoost07 Get out the gaming vote. 🎮🗳 #voteIRL,08/11/2016 21:50,joy,positive
"@harto Olympic cosplay is the best #voteIRL look, tbh.",08/11/2016 18:33,joy,positive
@fullmetal_loser 10000000% still counts. #voteIRL,08/11/2016 18:33,joy,positive
"@AudieAshTweets You did it! Proud of you, Autumn. 🇺🇸 #voteIRL",08/11/2016 18:33,joy,positive
@MKBHD Couldn't have said it better ourselves. You don’t need a sticker to #voteIRL.,08/11/2016 18:32,joy,positive
"Enjoy these puppers &amp; #voteIRL TODAY: https://t.co/ouzB7odRFp @TheRock @MKBHD @BethanyMota @ConanOBrien… https://t.co/PEuzmo1W5s",08/11/2016 18:29,joy,positive
"Today is a good day to take a selfie/change the nation’s future. Be sure to snap your own #voteIRL selfie!✌ https://t.co/GSSt5EDW3y",08/11/2016 14:00,joy,positive
Is you ok? Is you good? Growlzell wants to know. Because @GloZell is out to #voteIRL tomorrow.… https://t.co/fxU5KCLirR,08/11/2016 02:30,joy,positive
.@TheRock is voting tomorrow. So meet The Dog. #voteIRL https://t.co/ouzB7odRFp https://t.co/bV29BSBRVf,08/11/2016 01:58,joy,positive
Frenchie Neistat is here with us b/c @CaseyNeistat is out to #voteIRL tomorrow. https://t.co/ouzB7odRFp https://t.co/n60C9eCj5C,08/11/2016 00:30,joy,positive
@MKBHD Bless. #voteIRL,07/11/2016 23:41,joy,positive
@CaseyNeistat Frenchie's a paw-some substitute while you go #voteIRL tomorrow!,07/11/2016 23:41,joy,positive
"@elardy This will get us through Tuesday, too. #voteIRL",07/11/2016 23:40,joy,positive
@AndraDayMusic Thank you Andra! 🇺🇸 🗳 🇺🇸 #voteIRL,07/11/2016 23:40,joy,positive
@BethanyMota When you wake up and remember it’s your birthday AND you get to #voteIRL tomorrow. 🎉 https://t.co/0Vot7eIKtf,07/11/2016 23:39,joy,positive
.@POTUS reminds you on the internet to make sure you vote in real life: https://t.co/NeZdGEkCLD  #voteIRL https://t.co/3vMuFN2BII,07/11/2016 23:28,joy,positive
"An unboxing? An unbarking? Whatever it is, just make sure you #voteIRL tomorrow with @MKBHD. https://t.co/ouzB7odRFp https://t.co/pyu1YrXYVu",07/11/2016 22:05,joy,positive
".@BethanyMota’s out voting tomorrow, so we found a substiTuber to fill in for her! https://t.co/ouzB7odRFp… https://t.co/DFHU0IM61H",07/11/2016 19:38,joy,positive
@JunaUSA ACK that's tough. But what matters is that you're out there to #voteIRL! Stay in line and know how proud we are of you!,07/11/2016 18:59,joy,positive
@JohnnyNacis Congrats Johnny! You're going to remember this vote for the rest of your life! 🗳 #voteIRL,07/11/2016 18:59,joy,positive
At least he left the phone intact for when you come back from the polls. ¯\_(ツ)_/¯ #voteIRL https://t.co/R8RK0V5egz,07/11/2016 18:58,joy,positive
.@ConanOBrien is out voting tmrw so K9 O’Brien hosts with Tyler Barkley &amp; special musical guest Linkin Bark… https://t.co/20LU5cSElZ,07/11/2016 18:09,joy,positive
"This election's been ruff, but at leash get out there and #voteIRL. https://t.co/ouzB7odRFp https://t.co/ucTsIuKq0E",07/11/2016 17:08,joy,positive
"The most iconic transportation song since “Wheels On The Bus”? @rhettandlink drop ""Roller Unity"" from… https://t.co/iSG83fMYsj",06/11/2016 23:54,joy,positive
"We all knew a Lance Michael Keaton. The coolest kid in middle school → https://t.co/jtUSCRp9Xg https://t.co/ljPsyRAYxH",06/11/2016 23:00,joy,positive@reggiewatts remixes the sound of bacon frying → https://t.co/ej4P305RkS https://t.co/bXlIUVNqGR",06/11/2016 20:00
"“This is gonna hurt you more than it hurts me” - Famous last words
"Lion dentistry → https://t.co/BUUuY60XTZ https://t.co/cf2MHKNIWa",06/11/2016 17:00,fear,negative
"💃🌏💃🌍💃🌎💃 Where the heck is Matt? → https://t.co/JWjuVcbusz https://t.co/rS4UEFbTbk",05/11/2016 19:00,joy,positive
DIY Jordans → https://t.co/7zBGLDOYxm https://t.co/4YfIjTvWWd,05/11/2016 16:00,joy,positive
@TheMandyMoore 😍 😍 😍,04/11/2016 21:24,joy,positive
@gracehelbig Grace…did you find your keys yet??? We’re concerned.,04/11/2016 21:23,neutral,neutral
Puppets that go BUMP in the night → https://t.co/CtuwJDZWUC https://t.co/ytaiAPQTBP,04/11/2016 21:00,fear,negative
You know what they say: Biting your nails all day keeps the doctor away. https://t.co/wybFjquHoC https://t.co/fAbjjDtef3,04/11/2016 20:00,joy,positive
Show us your own patriotic #voteIRL selfie: are you Uncle Sam or Rosie? https://t.co/AGq1qTisoG,04/11/2016 19:35,joy,positive
"🚫👃🚫 ""I Don't Have a Sense of Smell"" → https://t.co/nmQIhWPoui https://t.co/PxtLRVgMaK",04/11/2016 19:00,neutral,neutral
"Couldn’t have said it better ourselves. @BMTHofficial’s “Oh No” → https://t.co/PeFgnivdSY https://t.co/0GT9UKrgEb",04/11/2016 17:00,joy,positive
If someone asks if you want candy today there’s only one answer … https://t.co/0Rah9HwnP2 #NationalCandyDay https://t.co/egUVAzC17g,04/11/2016 16:21,joy,positive
"It’s #NationalCandyDay. Let’s do this, Mandy! https://t.co/a3CPcqpKEw 🍬🍭 https://t.co/T7eDJyphEL",04/11/2016 15:41,joy,positive
@scotthoying Please tell us what it’s like to be that close to perfection. 👑🐝,04/11/2016 14:41,joy,positive
@tyleroakley 10/10 would watch these collabs again.,04/11/2016 14:41,joy,positive
@AndreaRussett A beautiful video deserves equally beautiful comments. ❤️,04/11/2016 14:39,joy,positive
"@ILYSMLINK WE’RE SORRY FOR HURTING YOU, CINDY",04/11/2016 14:38,sadness,negative
"@SyntehticSponge Yeah, it really went out with a bang.",04/11/2016 14:37,neutral,neutral
"This is how the White House does Halloween. https://t.co/sx1mbLnViW https://t.co/Gmwx0QsR0y",04/11/2016 01:00,joy,positive
"(dude i'm so hungry)> 🐜 🐜 <(ugh same) https://t.co/7efIxEGv9s https://t.co/Dn39R8ZRuq",04/11/2016 00:00,joy,positive
"Wouldst Thou Like to Love Dangerously? @CharliePuth brings pop perfection → https://t.co/Ppo7YQ8MCh https://t.co/0CBs775T4h",03/11/2016 23:00,joy,positive
"From #TheVoice to #YouTubeMusicFoundry, @DBradbery killed it during her live sesh in Nashville. Listen here →… https://t.co/CO5tsklQEu",03/11/2016 22:17,joy,positive
"MARS OR BUST One girl's journey to the red planet → https://t.co/Ryy1n0o2zJ https://t.co/ZM9tT33ZFF",03/11/2016 22:00,joy,positive
"You can't skate if you don't do your physics homework. The science behind grinds, ollies, and buttery manuals →… https://t.co/toU3QO2yGz",03/11/2016 20:00,joy,positive
"Jesse, Alex and Remi pledge to #voteIRL. Will you? Send us your selfie today. https://t.co/lyhMGY2ukU",03/11/2016 17:40,joy,positive
When your roommate acts like a five-year-old and you can’t take it anymore. https://t.co/R0dktbzaGx #BrokeShow https://t.co/nFcxhWzSsE,03/11/2016 16:06,anger,negative
"""Me want nerdy nummies!"" — @MeCookieMonster https://t.co/x32C5HA4p3 https://t.co/ruF1WgDWXf",03/11/2016 01:00,joy,positive
Can you guess these objects before the zoom-out? https://t.co/fzCBtICgtZ https://t.co/JbVIaOJZDM,03/11/2016 00:00,joy,positive
Getting homework done like → https://t.co/6AZ9CSNHM8 https://t.co/8ti4ddlelI,02/11/2016 23:00,joy,positive
The choreography of a two-second pit stop. https://t.co/qmFPPASFQt https://t.co/0hIlgDiW1Z,02/11/2016 22:00,joy,positive
"Gogh. Wyeth. Hopper. Vermeer. @JaneZhang's ""Dust My Shoulders Off"" → https://t.co/VxGx7kreMx https://t.co/hVkKxAaJ48",02/11/2016 21:30,joy,positive
Are you Team Turd Roller or Team Roller Turder? Watch the new episode of #RLBuddySystem before you reply. 💩… https://t.co/76dOtQqAIl,02/11/2016 21:10,joy,positive
@REGYATES Both. You do both.,02/11/2016 20:28,joy,positive
"#YouTubeMusicFoundry takes on #Nashville with @DBradbery, @HalfnoiseMusic and more. These tracks are 🔥 Tune in now… https://t.co/xRksWYR9Zk",02/11/2016 20:12,joy,positive
"🐙 🍭🍬 🐙 🍭🍬 🐙 🍭🍬 🐙 🍭🍬 Keeping the Japanese Art of Candy Sculpting Alive→https://t.co/tq4diWIy9t https://t.co/zd7vSoqPfZ",02/11/2016 20:00,joy,positive
Need inspiration for your #voteIRL selfie? Tap to pause and pledge to vote. https://t.co/wM2a7Wk9hi,02/11/2016 17:07,joy,positive
"It never gets old 😂😂😂 @jimmykimmel makes kids cry with his annual Halloween prank → https://t.co/0s0Outw7TN https://t.co/apYdb1OUFa",02/11/2016 15:49,joy,positive
"[✖‿✖] spend an epic day with your new BFF, @marshmellomusic. [✖‿✖] https://t.co/CX6dkSWRlW #Ritual https://t.co/cptwMdB50L",02/11/2016 01:00,joy,positive
Kids are growing up so fast these days. https://t.co/K3TlYHVb7b https://t.co/uoJB0KU8vM,02/11/2016 00:00,joy,positive
"We're gonna need more wax! And clear all our appointments this afternoon! The Slow Mo Guys get their legs waxed →… https://t.co/SXXLvHc0Db",01/11/2016 23:00,fear,negative
.@KidCudi and his crew ain't riding no waves. They're surfing on their own. 🏄🏄🏄  https://t.co/fP81Lge667 https://t.co/wY3HG7PVjd,01/11/2016 22:00,joy,positive
Soar the cosmic currents of NYC with the Silver Surfer. https://t.co/JXnjAdOhRd https://t.co/45Sl30kYgI,01/11/2016 21:00,joy,positive
"It’s as easy as one, two, cheese! Here’s your #voteIRL selfie guide 🇺🇸 ✌️ 📱 https://t.co/4VLphBm9Gm",01/11/2016 20:06,joy,positive
@MKBHD Is IRL still on your finger? We hope it lasts until Election Day! #voteIRL,01/11/2016 19:06,joy,positive
@IAmKennyBrown Just because you already voted doesn't mean you can’t take a #voteIRL selfie! Share one with us!,01/11/2016 19:05,joy,positive
@eireanneb @FunnyPidgeon #voteIRL is our get out the vote initiative for the U.S. general election on Nov. 8! Read… https://t.co/kXBkxcCRHt,01/11/2016 19:05,neutral,neutral
Poll so hard. Which YouTubers do you want to see #voteIRL? https://t.co/6bFR3Bi4Wd,01/11/2016 18:49,joy,positive
Pledge to vote on Election Day by sharing your #voteIRL selfie today. https://t.co/FUAydzLNL6,01/11/2016 17:47,joy,positive
".@NatGeo teams up w/ @LeoDiCaprio to explore climate change and prevent catastrophe. This is #BeforeTheFlood →… https://t.co/FAV5PdYdED",01/11/2016 16:17,neutral,neutral
And now back to our regularly scheduled programming. Enjoy 😜 https://t.co/7QxrSkVlc7 #BOOTube https://t.co/S8RnEcccN9,31/10/2016 22:37,joy,positive
"Don’t get in the water. Too late → https://t.co/N4bhBZmf2O #BooTube https://t.co/I11bnxoQL9",31/10/2016 22:16,fear,negative
About that hand thing … https://t.co/Nbvqan2nwl #BOOTube https://t.co/5ZCFLTiLkD,31/10/2016 21:40,fear,negative
There is nothing … more unsettling than this video! https://t.co/T6nEwa75iN #BOOTube https://t.co/8NUVQBb9WL,31/10/2016 20:51,fear,negative
@coolcat1911 @coolcat1911 2 scary 4 us,31/10/2016 20:42,fear,negative
"@sebasdelvaux @sebasdelvaux Hey, hey! Thanks for stopping by. 👋",31/10/2016 20:42,joy,positive
@ThunderMP @ThunderMP Soup has never been more terrifying 🍜,31/10/2016 20:40,fear,negative
".@TheRock invites you on a 360-degree virtual reality adventure. This is “Escape From Calypso Island” →… https://t.co/xk4JG3Wwjn",31/10/2016 20:34,joy,positive
"Tweet your creepiest videos with the hashtag #BOOTube and we’ll RT our faves. But first … let us take a selfie.… https://t.co/5SpJaozyT2",31/10/2016 19:03,joy,positive
"It's #Halloween and we're tweeting the creepiest videos we can find. First up, Emma Watson Unmasked 😱… https://t.co/H8IatdiKjz",31/10/2016 18:10,fear,negative
".@smosh just got smoother. Their new special, #Ghostmates drops 12/14 and will feature @TPAIN! #YTRedOriginals https://t.co/HtGSno0jQM",31/10/2016 15:43,joy,positive
Looking for the Link to your Rhett? @rhettandlink detail the importance of a BFF in their new #RLBuddySystem video→… https://t.co/ujDXRKceRh,30/10/2016 17:54,joy,positive
"🌈 Enter Sandman 🌈 https://t.co/eBtMrRYh5v https://t.co/nI2FQHzvx2",30/10/2016 16:00,joy,positive
Hair poo up-do. https://t.co/8zcZtw8WFk https://t.co/9riPtYjqYU,29/10/2016 22:00,joy,positive
"@_saulram That's how we do it! Congrats on #CLTour2016, @chaelinCL!",29/10/2016 20:04,joy,positive
"@memealuvzCL @CLTOUR2016 See, we did ask for a friend: @chaelinCL #CLTour2016",29/10/2016 20:03,joy,positive
"Hop on your light bikes. Let’s ride. Shanghai Disneyland’s new Tron coaster → https://t.co/180OmCtfph https://t.co/voP4YwOFlG",29/10/2016 20:00,joy,positive
@ygfan25 @chaelinCL @krungy21 @ygent_official @peterchun Did you like our message? #CLTour2016,29/10/2016 19:58,joy,positive
Getting #Lifted with @chaelinCL. Congrats on starting #CLTour2016 in NYC! https://t.co/ajdTwOcHTf,29/10/2016 19:52,joy,positive
"We ❤️ Dev. New @BloodOrange video, “I Know” → https://t.co/ByX7QJXR3v https://t.co/Hdh7v6ODvG",29/10/2016 19:00,joy,positive
"All the world’s a harbor, and the men and women merely wakeboarders. Using a huge crane to shred in a harbor →… https://t.co/1aLMRZIDof",29/10/2016 17:00,joy,positive
"(=^･ｪ･^=)=uu==========uu=’ The longest cat in the world, according to @GWR → https://t.co/Av2EDeI68Q https://t.co/PqGzfSdMwh",29/10/2016 15:30,joy,positive
Glitch out in the new @CalvinHarris video → https://t.co/JrIVO4mKwt https://t.co/EtdIs5CdJU,29/10/2016 00:30,joy,positive
3-D printing gets unbearably cute in this stop-motion animation → https://t.co/YhgvPaBN2u https://t.co/v54cTkwkRe,28/10/2016 23:30,joy,positive
@GloZell 👻 👻 👻,28/10/2016 23:25,joy,positive
@ChinaCandyCo Now THAT is a costume.,28/10/2016 23:24,joy,positive
@AkilahObviously We knew it!,28/10/2016 23:24,joy,positive
"@phanible_lester Truly, the pumpkin man never left.",28/10/2016 23:24,joy,positive
@TayZonday @smpfilms @liamshow ... close.,28/10/2016 23:12,joy,positive
@pamcurtis4210 🐼 🐼 🐼 🐼,28/10/2016 23:11,joy,positive
@candygizmosreal @JonCozart Bingo,28/10/2016 23:06,joy,positive
DIY meteorite ring: All you need is a piece of metal from space that you probably have laying around the house.… https://t.co/v1w3i4ofjH,28/10/2016 22:30,joy,positive
"We got a fever and the only prescription is more #PPAP! Pen-Pineapple-Apple-Pen Long Version →… https://t.co/k9f6oVWCeL",28/10/2016 21:30,joy,positive
"What’s this video oooh oooh ooooh!? 🍇👩⬇️🆘 #GuessThatVideo https://t.co/1NrI28swoJ",28/10/2016 20:42,joy,positive
#justcampBFFthings @JimmyFallon + @jtimberlake sing “Ironic” → https://t.co/7QfyMaKEcI https://t.co/W3xU3aJ6s0,28/10/2016 20:30,joy,positive
"Don't look behind you, @joncozart … A mashup of your favorite Disney Halloween songs →https://t.co/GCu6it00cN https://t.co/8flUUBrZNo",27/10/2016 23:30,joy,positive
"If you've ever lost a phone you'll feel Link's pain. Why, phone ... WHY?! 😭 💔 https://t.co/ahd8hNm5jp #RLBuddySystem https://t.co/UyuW7csQtC",27/10/2016 22:47,sadness,negative
@shebbles7 @shebbles7 Yes! This is what vlogging dreams are made of. 💕,27/10/2016 22:36,joy,positive
@DiimondC @diimondC tfw vlogging about vlogging becomes really hard. Been there. 🙃,27/10/2016 22:35,sadness,neutral
"@LamarrWilson @lamarrWilson Vloggers unite! Great story, please never stop. 😊",27/10/2016 22:35,joy,positive
"@johngreen @johngreen Long live the nerdfighters! Thanks for sharing, John.",27/10/2016 22:35,joy,positive
@AlokinSugar @alokinsugar Congrats! That's 300 more than a lot of people. 👏 Proud of your progress!,27/10/2016 22:34,joy,positive
"""bark bark bark bark bark"" (Translation: ""trick-or-treat"") https://t.co/ZvLcly8PMA https://t.co/idFeqEEuuR",27/10/2016 22:30,joy,positive
*we move away from the mic to tweet* 🍫☔️ Can you #GuessThatVideo? https://t.co/xEIx8kT9Q2,27/10/2016 21:30,joy,positive
Never figured out those Magic Eye books? Today's your lucky day. 👀 https://t.co/HIngTaxVtW https://t.co/lgIDnodQTV,27/10/2016 20:30,joy,positive
".@StoryCorps and @Upworthy share inspiring stories from the lives of everyday Americans. This is #WhoWeAre →… https://t.co/tdrJ31eARB",27/10/2016 18:48,joy,positive
"When your BFFs break it down for you. Things get really real on the latest episode of #BrokeShow →… https://t.co/MDq0VRvDmZ",27/10/2016 17:28,joy,positive
It’s #NationalPumpkinDay. Dance! https://t.co/nWnExb1hwX 🎃 💃 https://t.co/jFwPqj5LYe,26/10/2016 21:39,joy,positive
"What did @rhettandlink do to turn this prom date into an evil ad queen? Find out on the new #RLBuddySystem→… https://t.co/Ga2I6zLHdL",26/10/2016 19:05,joy,positive
"Lookin’ good, @JKCorden 💁 #GagaCarpool Karaoke → https://t.co/jRxK8fdX1u https://t.co/pclyphBba8",26/10/2016 18:03,joy,positive
"YouTubers. They’re just like us! Sorta. #Vlogumentary gets up close and personal with your fave YouTube stars →… https://t.co/EMjXkrYWET",26/10/2016 17:11,joy,positive
The @SUP3RFRUIT guys take the Band in a Box challenge and now the question is “Should we ship them?”… https://t.co/tpI5Yt5x5M,26/10/2016 16:19,joy,positive
"🐁 + 🐺 = ??? Meet a Tasmanian Devil → https://t.co/rr3uOtCcbI https://t.co/syFvoGPSpw",26/10/2016 00:00,fear,negative
.@FarEastMovement's new track pays respect to early Asian immigrants who came to America with a dream →… https://t.co/BheJum95oe,25/10/2016 23:00,joy,positive
"""I don't feel any blood dripping down my throat?"" Vampires try human food → https://t.co/iQwE1AgRhZ https://t.co/qLYXhJY56S",25/10/2016 22:00,joy,positive
"OmNomNomNom 👶👆😭 #GuessThatVideo https://t.co/s8oiqAlYDi",25/10/2016 21:26,joy,positive
Kick back and relax to the soothing sounds of Mac-&amp;-Cheese. https://t.co/1dldOMIVDI #WorldPastaDay https://t.co/GPtOGK4y0F,25/10/2016 21:00,joy,positive
