tweet,date_time
"Queen doe. I am to she what she is to me, ERRTHANG!!! I love you gra!! Mother's Day everyday!!! #Mommy #MamaFentz http://t.co/3g1sM2EL6q",11/05/2014 19:22
Don't nobody ki$$ it like you,10/05/2014 23:46
"“@AdoringRihanna: Lmao i aint scarificing my follow ill help little by little😂” BLOCKEDT AGAIN for ""scarificing""",09/05/2014 17:05
@AdoringRihanna #BLOCKEDT,09/05/2014 16:47
"“@bigshitxtalker: ""The Dark Thot Rises"" is not my joke btw! I don't steal. #PromBat.” Haaaa!!! Whooooose then????? They get it",09/05/2014 04:34
He gets it... http://t.co/dkUZh4jEiH,09/05/2014 04:27
She gets it http://t.co/DCqsvPXAjk,09/05/2014 04:22
:( http://t.co/tagcvWs9cn,09/05/2014 04:19
"@sambapologetic I ain't seen one of these ""realise my dream"" tweets in a minute!  Welcome...",09/05/2014 01:47
Nothing better than watching the KING live!!!!,09/05/2014 01:37
“@BellaIsEvil: Vodka is bae though.” Hehehe....too early or naw?,08/05/2014 13:18
“@sta_schemin: WHY is a new Love and Hip Hop on?! My Wednesdays won't set up to catch it !!! 😫😫😫” yassssss thank you VH1,08/05/2014 00:23
“@RihrihFreak: I knew Rih would RT that..didn't she get slap for doing that to her late gran? Lol” first thing that popped in my head bruh,07/05/2014 18:11
“@FAMEisLOUD: Rosie Huntington Whiteley is so fierce!” My wife to be honest!!!,07/05/2014 14:44
“@garcon_rebelle: Cause I'm ready for this new season of catfish tbh” WHEN???,07/05/2014 03:44
@SamerSum yoooooo I just fell reading this shit!,07/05/2014 02:36
"Yea I'm talking Ye 
Yea I'm talking Rih
Yea I'm talking B
Nigga I'm talking me! Thank You @EBONYMag #BlackMusicMonth
http://t.co/d350JCN2ql",05/05/2014 16:32
I might throw on a dre$$ and pump through doe!,01/05/2014 18:09
@_Vaun :(,01/05/2014 18:09
“@KontomitrosNick: Guys keep posting your Rihanna pics on IG  with #iHeartRihanna cuz Ma homies are catching up”,01/05/2014 17:22
#JamesYoung #ROC #pledgeyourallegiance ----&gt; http://t.co/ycjmfk3VKu,01/05/2014 17:12
I am proud to say that JAMES YOUNG is the newest member of the #ROCNationSports family!!! WELCOME… http://t.co/smIDaTMKZm,01/05/2014 17:09
#iheartrihanna http://t.co/eNoVcfmHtA,01/05/2014 02:59
:( #iheartrihanna http://t.co/Vhs4neNEY6,30/04/2014 22:44
:( #iheartrihanna http://t.co/w088Tm4fi7,30/04/2014 18:58
Crazy. Sexy. Sings. #iHeartRihanna http://t.co/uhPHjNWkGw,30/04/2014 18:52
Lui. #iheartrihanna http://t.co/sXQrJ22YK6,30/04/2014 14:49
Lui. PhanArt. #iheartrihanna http://t.co/ZgLeZpaOCl,30/04/2014 14:48
#iheartrihanna http://t.co/E6OG9tmh2l,29/04/2014 23:17
#iHeartRihanna http://t.co/GGh3mDBknS,29/04/2014 23:03
#iHeartRihanna POST AWF!!!! http://t.co/lrza2xzRps,29/04/2014 22:59
Lui http://t.co/oaDTQb4x7T,29/04/2014 20:01
Lui. #Sorrenti http://t.co/4V5AX05kME,29/04/2014 18:29
lui. #Sorrenti http://t.co/qjk8elTp9b,29/04/2014 18:28
lui. #Sorrenti http://t.co/T6wcmRuSJp,29/04/2014 18:28
lui. #Sorrenti http://t.co/Y19ySHWJDu,29/04/2014 18:23
LUI. #coveR by Mario Sorrenti http://t.co/v0XbELIE7R,29/04/2014 18:14
Ya$$$$$ NYC for staying open til whenevahhh!!!!!! #teamRipt Ramen noodle$ please bring me back...,27/04/2014 09:45
Cover 2. We shot this entire shoot in Brazil with my lover boy teamvivanco ... Brazil I miss you… http://t.co/oFJWqAXt9H,25/04/2014 17:15
Y'all some nosy heifers! Haaa! I can't take the Nhevi! Anyway.....I am the G in Vogue!! Is it too late now? http://t.co/fz4lK263If,25/04/2014 17:00
"“@bigshitxtalker: YOU HAVE 4,000 PLUS PICTURES?” You should see my laptop! Mama works boo! So much random shit, I get inspired by errthang",25/04/2014 16:56
420,06/04/2014 23:20
Me when I found out about the CFDAs... #iconic http://t.co/QEeyt3MUg8,03/04/2014 17:38
“@stevenkolb: Introducing the 2014 CFDA Fashion Icon of the Year… -  http://t.co/NCVw2Crji5 #cfda” I'm truly honored. Thank you.,03/04/2014 14:35
"NAVY! It's time, #TheMONSTERtour with @Eminem is on sale TODAY!!! Get tix here: http://t.co/XLha9diNzJ.",28/03/2014 15:31
Time to show your Navy pride!! Vote for me in the @iHeartRadio awards! http://t.co/ecbv79VOka #iHeartAwards,27/03/2014 19:04
"@Jeremy_Brossard happy birthday to u &amp; ur twin bro @JordanBrossard. We're all so inspired by ur strength, we adore the way ur bro supports u",25/03/2014 18:56
Thee Backpack. by adamselman http://t.co/Kf8uEyHclX,24/03/2014 15:07
the. monstER. tour.              #NEWYORK #LOSANGELES #THEDETROIT be like.........    eminem http://t.co/wyyZzmwzvI,22/03/2014 17:31
The. MonstER. Tour. http://t.co/Qal34Oi9SA,22/03/2014 04:59
#NAVY we're coming for you! #TheMonsterTour RSVP for presale --&gt; http://t.co/hdk80VlzHF http://t.co/7KfxUR4zYd,20/03/2014 17:26
My new @DWAnimation film Home is coming #Navy! #sneakpeek http://t.co/QmLjuswyP8,17/03/2014 16:02
https://t.co/973pSlg02C :),05/03/2014 12:15
I love my fanz for puttin me on https://t.co/kFOlFki2Nf,05/03/2014 00:49
"@stevestoute final episode of ""Tanning of America"" on Vh1 at 11pm tonight!!! #hiphopchangedus #navy",28/02/2014 03:33
adamselman A/W 2014 collection! Quilted coat and mini skirt!!!! #GagOrder http://t.co/6bCtagFDo5,27/02/2014 00:27
"""Tanning of America"" Watch it at 11pm tonight on Vh1 #hiphopchangedus @stevestoute",26/02/2014 14:28
“@Eminem: NYC/DET/LA this August with @Rihanna! #TheMonsterTour - http://t.co/7tc3C6gChC” OH IM THERE!!!!!,22/02/2014 01:24
“@cedellamarley: Happy Earth Day @rihanna ... cho! http://t.co/Lb20n5JqEQ” ONE LOVE ALWAYS !!!,21/02/2014 04:48
#MCM http://t.co/hE9j9rFLVT,18/02/2014 02:07
#P6 ----&gt; http://t.co/CxtvYFDTcO,16/02/2014 00:03
#P6 @voguemagazine alexanderwangny @athleteally ----&gt;… http://t.co/4UnUzmbx23,16/02/2014 00:02
Please keep the people of Venezuela in your prayers! Devastating to see!,14/02/2014 03:00
Rip Jorge Torres #navy,14/02/2014 02:59
#vevokilla,10/02/2014 17:14
#420 happy birthday BOB,07/02/2014 00:22
@BrunoMars ....... THANK YOU my brother! Thank you!!! #SuperBowlHalfTime,03/02/2014 04:18
Congratulations Seattle! Outstanding game!,03/02/2014 04:15
Let's send our support to his family and friends during this difficult time guys! #RIPThiago,02/02/2014 14:30
Just learned that Thiago's mother and sibling were also murder victims in the horrible and tragic turn of events! Dear God! #Navy #RIPThiago,02/02/2014 14:29
"R.I.P. To one of our fallen soldiers, brutally murdered yesterday in Brazil! 14 year old Thiago, will forever be in our hearts! #Navy",02/02/2014 12:33
“@KingJames: Shakira &amp; Rihanna though!?!? They should have kept that to themselves. Not fair to mankind! Lol.” The KING!!!,31/01/2014 13:51
#CantRememberToForgetYou  https://t.co/f6GJBV574F,31/01/2014 10:50
CAN'T REMEMBER TO FORGET YOU....watch me &amp; @shakira's new video NOW on @VEVO -----&gt; http://t.co/Maqh6zfOw4,31/01/2014 02:08
Me and Latin Queen @shakira #CantRememberToForgetYou #VIDEO on #VEVO and #E at 8:35 pm EST http://t.co/YP0OtOUm6U,31/01/2014 01:18
#SNEAKPEEK of @Shakira's #CantRememberToForgetYou premiering on @ENews Shakira special at 8PM PT/ET TOMORROW! http://t.co/dowozZ3rZS,30/01/2014 01:24
"“@TheGRAMMYs: Congrats to Best Urban Contemporary Album 'Unapologetic' @rihanna #GRAMMYs” $weet $urprise, pretty phucking rad! Thank you.",27/01/2014 00:08
#VIVAGLAMrihanna is available NOW!!! Only at http://t.co/02gUfWr4c7 !!! The reason this particular lipstick… http://t.co/Aw5b6S2Uh7,21/01/2014 18:20
#MACgirls click here ----&gt; http://t.co/d9bA6udHeV,21/01/2014 17:03
"It's finally here! My @MACcosmetics #VIVAGLAM Lipstick &amp; Lipglass are avail online in N. America, starting NOW!!! http://t.co/d9bA6udHeV",21/01/2014 17:01
CAN’T REMEMBER TO FORGET YOU #iTUNES http://t.co/gAiv1P8F5R,13/01/2014 17:37
CAN’T REMEMBER TO FORGET YOU #VEVO ------&gt; http://t.co/CXvMKjN1dk,13/01/2014 14:41
Here it is now!! #CantRemembertoForgetYou @OnAirWithRyan @RyanSeacrest http://t.co/HRJP6Q0eKY,13/01/2014 14:01
2 more minutes until #CantRemembertoForgetYou!! @OnAirWithRyan @RyanSeacrest http://t.co/HRJP6Q0eKY,13/01/2014 13:59
On the air in 7 minutes!! @OnAirWithRyan #CantRemembertoForgetYou http://t.co/HRJP6Q0eKY,13/01/2014 13:55
Me and @Shakira finally teamed up on a record and it comes out in 10 min! @OnAirWithRyan http://t.co/HRJP6Q0eKY,13/01/2014 13:50
#LoneSurvivor,10/01/2014 18:26
Navy Seals are made of a different kind of strength! We could never fully grasp the type of mentality it takes to do what they do with pride,10/01/2014 18:24
Thats that incredible book I told yall about a while back! Peter Berg finally made a movie about it with some of my fave Hollywood eye candy,10/01/2014 18:18
Is it phucking FRIDAY????!!! That means LONE SURVIVOR is in theaters today!!,10/01/2014 18:18
"Official single art for ""CAN'T REMEMBER TO FORGET YOU"" with @Shakira #4daycountdown http://t.co/i3uZR4Iwje",09/01/2014 14:19
Shakira Shakira #iheartShak http://t.co/EfRtIffJkW,08/01/2014 05:22
“@i_love_RiRi: 5 weeks at #1?” Silly right? #Jah,07/01/2014 20:37
“@_iStan4Rihanna: @rihanna but let's talk about 4 BILLION views on YouTube tho 😁 http://t.co/cyZo6FU9Ng” #WHOA gourmet type shit,07/01/2014 20:34
Congrats on #Monster being the #1 song on @billboard #Hot100 again this week! #navy @eminem,07/01/2014 20:31
One. Week. Countdown. http://t.co/mantEjZIUm,06/01/2014 23:38
“@Javiroo: 14-01-2014 :: @shakira - Can't Remember To Forget (feat. @rihanna )” ACTUALLY I just found out you'll have it by the 13th! #1week,06/01/2014 14:38
Alcohol is the devil and I need Chinese food,06/01/2014 01:49
Hung. Over.,06/01/2014 01:43
Here's my new AD Campaign with @MACcosmetics for #VIVAGLAM !!! Coming soon to http://t.co/GQReN09w7w #staytuned http://t.co/eZ5R0kq4jS,03/01/2014 15:45
40/40 #NYC #DEC31 #NEWYEARZEVE http://t.co/Pb2LFfSYAE,28/12/2013 20:01
"This how I be in my hotel rooms at #420  
 https://t.co/SVclGqWkKj",28/12/2013 14:27
FRIHDAY IS FINALLY HERE!!!!!  Styled To Rock's #FINALE episode airs tonight at 8/7c on bravo !!!! You… http://t.co/Ys6bp9fTC9,27/12/2013 16:06
Not at the manger being a car seat...looool http://t.co/S4jBszrhTw,26/12/2013 16:07
"“@MACcosmetics: Heaux, Heaux, Heaux.” #RiRiHeartsMAC #MerryChristmas",26/12/2013 06:50
“@cuntlifex: eight albums?!” She bout dat deluxe life,24/12/2013 08:09
"“@KekePalmer: I was going through my iTunes list of women, and I got so excited that I had all eight Rihanna albums! I adore her ☺️.” yasss",24/12/2013 08:07
"“@_Chris_Rated_: Why Rih hiding her face in her last three insta pics?"" #thatdamnflash don't work with my eyes!",23/12/2013 14:47
"@SuchAF_cKnLADY Bitch, why you all in my DMs makin a nigga cry &amp; shit? This was honestly really sweet, thank u 4 this http://t.co/Jv0bcA3ONk",22/12/2013 01:10
“@_Vaun: hey 😉😘 @rihanna.” My boo,22/12/2013 00:41
@YewMadCunt happy belated birthday sugar pu$$!! Please pardon my tardiness!!,22/12/2013 00:25
"It's fRIHday, navy! Tune in to #StyledtoRock on @bravotv and ask your fashion Qs to my girl @ErinWasson with #AskErin at 8 PST",20/12/2013 21:40
balmainparis @orousteing @inezandvinoodh @melottenberg @yusefhairnyc @_yadim #BALMAIN #BalmainBabe… http://t.co/PQmsDuXN8R,17/12/2013 21:52
"#BALMAIN #BALMAIN #BALMAINGirl #Fashion... Shot by @inezandvinoodh , styled by @melottenberg , Hair by… http://t.co/Ehp19MyEir",17/12/2013 11:45
Guess who's the new BALMAIN Woman???!!!!!!! #BALMAIN #MommaImadeIt #CaribbeanGalRunTing @orousteing http://t.co/o0GkCydzJc,17/12/2013 11:33
#MONSTER http://t.co/cudclj3Keo,17/12/2013 01:14
Damn I missed 420,16/12/2013 21:28
TODAY is the day. #MONSTER #Video  #VEVO @Eminem,16/12/2013 14:05
Wow!! I cant tell yall how I'm shaking! I cant believe this!! You did this!! #13 number 1's! Where dey do dat at? Hardly! Yall epic az phuck,11/12/2013 17:21
Ohhhhhh BOMBA!!!! #Jah RULE every ting!!!! We are #1 in this muthaPHUCKA!!!! @Eminem congrats to you and all the fans!!,11/12/2013 17:17
#GoROGUE for the holidays! Get my newest perfume ROGUE now at Macy's: http://t.co/ujvul1MYpG,10/12/2013 17:16
“@JoshPorter_: Rihanna is a history maker I swear. She was born to do this!! ICON shit.” And y'all were born to do it with me!!!,10/12/2013 15:33
“@billboard: .@Rihanna breaks the record for most No. 1 Pop Songs: http://t.co/nZ2cGD00pC” Thank you!! To God be the Glory #histoRIH,10/12/2013 15:26
“@StefanSaxon: @rihanna lets talk about you breaking another record.” When? Today? Which onnneeee???,10/12/2013 14:29
“@XSTROLOGY: #Pisces people are bipolar and don't know it.” Liiiiieeesss!!! I am COMPLETELY aware of my disorder!!,10/12/2013 14:27
More snow today.... #WakeNBake #ChroniclesOfaCaribbeanGal #iHeartNY,10/12/2013 14:22
Saw #TheMONSTER Video yesterday! @Eminem U R 1 cool muthaphucka! Congrats on this record man &amp; THANKS to all of you who support us on iTunes,07/12/2013 18:26
It's FRIHDAY Navy! Tune in to #StyledtoRock TONIGHT on @bravotv at 8/7c. Preview the episode here: http://t.co/Ci8zZR9dbv,06/12/2013 16:58
#1Love,05/12/2013 22:42
#NelsonMandela you made your people proud!! We'll always love you for it!,05/12/2013 22:41
One of the greatest men who's ever lived!!! #Legend We will never forget the things this man has… http://t.co/ztPkooNOIN,05/12/2013 22:39
"The day I got #PleasureBomb final sample,  in 2012...that's how long we've been working on this… http://t.co/FfpiII9Xce",05/12/2013 18:26
Thee IT lipstick for this Holiday Season!!! #PleasureBomb ----&gt; http://t.co/02gUfWr4c7 I really hope all my… http://t.co/adVWlrqtt3,05/12/2013 17:31
I loooove this!! #RiRiheartsMACHoliday http://t.co/02gUfWr4c7 http://t.co/IPlKTEAbDf,05/12/2013 17:26
Rose Gold baby!!! #iheartbossybitches #iheartMACgalz #RiRiheartsMAC #Holiday ---&gt; http://t.co/02gUfWr4c7 http://t.co/g42YJV6Upq,05/12/2013 17:23
2 types of girls in this world!!! I'm a #MACgirl #NoBasicZone baby!! #RiRiHeartsMACHolidayCollection… http://t.co/LUePdjeILZ,05/12/2013 17:18
"If you're not HERE with us right now, you need to come join us at http://t.co/02gUfWr4c7 !!!… http://t.co/fIwJ0ezxOC",05/12/2013 17:09
#RiRiHeartsMAC #HolidayCollection head over to ----&gt; http://t.co/02gUfWr4c7 NOW #TheLifestyleOfaMACgirl http://t.co/9hpzWFspdz,05/12/2013 17:02
#MACgirls its our biggest day of the year! #RiRiHeartsMAC limited HOLIDAY collection launches online at NOON TODAY! - http://t.co/GQReN09w7w,05/12/2013 16:10
“@XSTROLOGY: #Pisces are the ones to go to if you need someone to talk to.” Start charging these heifers or nah?,02/12/2013 14:17
Very Very sad news...I'm so heartbroken about this! #PW http://t.co/kxy9ENJAGK,01/12/2013 05:12
Good question... #nyc #thanksgiving http://t.co/bP2tVzwhRc,28/11/2013 10:39
Love the smell of NYC!,28/11/2013 06:42
Thank you @RobinsonCano and @SkyDigg4 for getting on board with @UNICEF to help the people of the Philippines!! http://t.co/SRvYXn3jXj,27/11/2013 20:03
My big lil bro @rorreyfenty birthday ba$hment continues!! Tonight in #NYC http://t.co/TxZqaahh7F,27/11/2013 18:47
@MTVStarsVOTES #MTVStars,27/11/2013 14:42
@Zendaya love you too! Keep shining!,27/11/2013 03:17
"Millions of children in the #Philippines need our help. I’m there. NAVY, are you? http://t.co/jGobMj9pLm #ThereAfterHaiyan @UNICEF",26/11/2013 16:45
“@ZinLoves: I just saw a woman walk in the office with her hair still wrapped in a professional office suit #TheRihannaImpact 😂😂” el eaux el,25/11/2013 15:47
Almost time for a new episode of #StyledtoRock! Tonight at 8/7c on @bravotv,22/11/2013 19:05
#NYC http://t.co/BvWy019f5s,18/11/2013 10:10
“@unapologeticunt: you did it again fave. i love it 🙌👏😌 @rihanna” #WhatNowMUSICVIDEO,15/11/2013 19:30
WATCH ----&gt; http://t.co/50E2BOIVLZ  #WhatNowMUSICVIDEO,15/11/2013 19:27
It's #FRIHDAY Navy! Watch my #WHATNOWVIDEO premiere on @VEVO now! http://t.co/50E2BOIVLZ,15/11/2013 17:37
#WhatNowVideo drops THIS MORNING at 9am est. on @VEVO.... http://t.co/9K1SIvQArr #RETWEET,15/11/2013 09:22
#WHATNOW #VIDEO drops TOMORROW on @VEVO.... if ya can't wait for #videoseason Watch this #sneakpeek : http://t.co/9K1SIvQArr,14/11/2013 22:15
What the phuck now!? Behind the scenes of my #WhatNowVideo shoot on @Vevo! http://t.co/HzFNKEle6v You ready #NAVY? #2moredays,13/11/2013 20:00
Pi$$ed that it ain't my birthday!!! Happy birthday Rorrey! @rorreyfenty http://t.co/0udy6aeRt7,13/11/2013 18:45
All #pink everything!!! Thuggin wit my partner in crime!!! @rorreyfenty HAPPY BIRTHDAY bro!!!! You… http://t.co/ERITzGqsiH,13/11/2013 18:43
"Watch my baby K.J ""play guitar"" to #WHATNOW !!!! @yusefhairnyc I'm in LOVE with your nephew man!!! http://t.co/orp2vVDCJk",13/11/2013 06:30
#OKC #OKC #OKC y'all gave me a feeling I would never forget!! Thank you! #DiamondsWorldTour http://t.co/S1eBAWAM8n,13/11/2013 06:16
#WhatNowVideo #Friday http://t.co/x6JH0LHdZ7,13/11/2013 01:35
#WhatNowVideo #Friday #3daycountdown http://t.co/tas2I19BAO,13/11/2013 01:34
#OKLAHOMACITY Tonight is all about YOU!!! #DiamondsWorldTour http://t.co/RFcDWI4oFE,12/11/2013 23:19
#NAVY be like..... http://t.co/N49KIm7waR,12/11/2013 00:20
#DALLAS  I'm coming for you!! We've waited on this day FOREVERRR!!! #DiamondsWorldTour,11/11/2013 21:59
Time for the $tudio #datzhowimfeelin  #ColoradoNightz,11/11/2013 08:47
GET LOUD cuz What Now Video is coming!!! http://t.co/phNF84EJCD,10/11/2013 22:40
NAVY  #WHATNOW video is dropping as soon as y'all  are really READY for it #videoseason http://t.co/Gj9VEwbflo,10/11/2013 22:36
Just 2 words ya really need to know..... WHAT (the phuck) NOW?!! #WHATNOW #VIDEOseason http://t.co/Kbtm4g5CPH,10/11/2013 22:24
Top bunz and tattoos!!! I wanna big up a girl like OG Ella from de Guyanese  Sweet Nucci Crew!!! Happy… http://t.co/hb3cSKTyiV,10/11/2013 15:12
Y'all are the GREATEST!!!! I PROMISE YOU!!! #WHATNOW http://t.co/SYLDch1ljW #staytuned… http://t.co/0QbHRcwVsM,10/11/2013 10:29
http://t.co/SYLDch1ljW #WHATNOW #VIDEOcomingsoon http://t.co/C0tB3ihNt7,10/11/2013 10:10
#DENVER I loved EVERYTHING about you tonight!!!! And it smelled like Heaven!! Thank you!! #DiamondsWorldTour,10/11/2013 07:12
Starts TONIGHT!!! #DENVER   You're up FIRST!!! It's me and you tonight!!! ANNNDD my nigga @2chainz #DWT http://t.co/08KQajSLTb,09/11/2013 20:05
Navy please keep the people of The Philippines in your prayers!!! I was just there and this truly breaks my heart!!!,09/11/2013 19:03
Navy it's that time again! Episode 3 of #StyledtoRock is on tonight at 8/7c on @bravotv! #itsFRIDAY #itzFRIHDAY,08/11/2013 22:45
#RihannaForRiverIsland This is where I edited the collection and got to see how the factories executed the designs! http://t.co/LS7PipNC5o,08/11/2013 01:47
#FASHIONISTAS  The Finale #RihannaforRiverIsland Winter Collection is AVAILABLE NOW! http://t.co/T0eCrteQx2,08/11/2013 01:36
“@_shay12: Tied with Elvis? 🙌 let that shit sink in.” #cockytweet #NavyThing,07/11/2013 18:30
Navy thank you for pushing me and allowing me to keep breaking records and making histoRIH along with the greats! Jah just keeps blessing us,07/11/2013 18:28
@bwerde thank you so much!!!,07/11/2013 18:24
Threw Bravo a birthday ba$h  at mama Fenty crib!! #85 blessed yearz! Many more to you Grandfadda! http://t.co/bRMrkGl4ih,05/11/2013 23:20
#VIVAGLAM maccosmetics #RIRIheartsMAC #January2014 !!! We really worked to make this one of a kind for… http://t.co/SnMeqlhmb7,05/11/2013 10:59
Big up to my #NAVY doe !!! Thank you for always goin hard!,04/11/2013 14:33
“@SuchAF_cKnLADY: .@Rihanna Shines Bright Atop Hot Tours with $68 Million http://t.co/b03Ayq4ASi” Número UNO putas!!!,04/11/2013 14:30
