tweet,date_time
Chip in to help gear up for the big fights in 2016: https://t.co/Xkhkfx6GtO https://t.co/8b4O2wTDyX,30/12/2015 19:56
Here's your chance to get lost in the beauty of the Last Frontier state: https://t.co/FMSKYxg5T9 https://t.co/luIDL2OmOw,30/12/2015 18:22
Get ready—the deadline to pitch in before the new year is right around the corner. https://t.co/hbXvpbu6RY https://t.co/c9MakiUyrW,30/12/2015 16:40
"In 31 states, people can still be fired because of who they love. Help change that in 2016: https://t.co/19OA1ZV27Y https://t.co/FPJE5lqg3R",29/12/2015 21:43
"Seven down, one more to go. Make sure you tune in for President Obama's last #SOTU: https://t.co/HFgZR9WXRC https://t.co/xqSZBhULy2",29/12/2015 20:31
Have you entered yet? You and a friend could win a trip to Alaska: https://t.co/t6XiS36KEa https://t.co/WOixbqA6Tb,29/12/2015 18:29
Check out five big victories that made 2015 a great year for progress: https://t.co/QUoecEpNfJ,29/12/2015 16:49
Suit up—it's President Obama's final State of the Union. Say you'll tune in: https://t.co/AGwK7ExsUV https://t.co/RFwI8GwxIh,28/12/2015 22:26
You can still join the team fighting for progress. Get your contribution in under the wire: https://t.co/j5kL0bIr35 https://t.co/Mu59GJBSR3,28/12/2015 20:07
Seeking adventure? Find it in Alaska. Enter @OFA's contest today: https://t.co/paNyXiClKM https://t.co/3icA3r8MuU,28/12/2015 16:53
Don't miss your chance for the adventure of a lifetime. Enter now—and you and a friend could be headed to Alaska: https://t.co/ForMWvOuoI,26/12/2015 20:16
This year was full of progress. But there's more work to do in 2016—and you can help: https://t.co/qHuDVCmPRN https://t.co/RO9olkGSaM,26/12/2015 15:45
"""Merry Christmas, everybody!"" —President Obama https://t.co/FOvgcxMqqw",25/12/2015 19:36
"Merry Christmas, and happy holidays to you and yours—big or small. https://t.co/knZUoQidcl",25/12/2015 18:22
Beautiful mountain tops. Huge glaciers. And polar bears—see them all in Alaska. https://t.co/P93uQBWHpX https://t.co/IIM1Q3afJz,24/12/2015 19:53
Here's one way to help make 2016 a year of action: https://t.co/PkXcIqKUda,23/12/2015 18:47
Time to check this one off your bucket list: https://t.co/iK5f3Pz5Ft https://t.co/dYQZP3A8mh,22/12/2015 21:18
2015 has been a great year for progress—but there's still more work to do. https://t.co/LZSPcWTKp7,22/12/2015 18:29
Get your donation in before the door closes: https://t.co/fn8SiCN9Zt https://t.co/ILLWOpx8wD,22/12/2015 16:21
Here's your chance to take in this view for yourself: https://t.co/oxRodplqb8 https://t.co/eGwVQm8QE2,21/12/2015 21:39
Find out how @OFA organizers are gearing up to #ActOnClimate in their communities—and how you can support this work: https://t.co/OIa4ryAdw0,21/12/2015 20:35
This grassroots movement is going full speed ahead into 2016. Help keep up the momentum: https://t.co/Dksw33xnqL https://t.co/g4At2FXK60,21/12/2015 19:19
Get your binoculars ready. Enter for your chance at an #OFAdventure: https://t.co/freDgWL8DP https://t.co/YHJcpD9OIW,21/12/2015 18:04
2015 will likely be the hottest year ever recorded. https://t.co/3riSWz8Aag #ActOnClimate,21/12/2015 17:09
"Become an @OFA Champion, and cheer on the movement fighting for lasting change: https://t.co/0VygE9fMMU https://t.co/fx5sXF7rGe",20/12/2015 20:24
"Enter now, and you and a friend could win a seven-day cruise to Alaska: https://t.co/1Au7WnJhHx https://t.co/iHo8V1XL9n",19/12/2015 23:35
"""The number one reason I’m optimistic going into 2016: It's you—the American people."" —President Obama https://t.co/Z05ikvakH8",19/12/2015 18:54
"In the weekly address, President Obama gives a roundup of the top ten things that happened in 2015. Watch: https://t.co/8CBy0inbgq",19/12/2015 16:43
"Stand on the deck. Take in the beauty. Repeat. 
Enter to win a seven-day cruise to Alaska: https://t.co/XrcXjKGjj7 https://t.co/LzXb1f2Opu",18/12/2015 22:49
LIVE: President Obama is speaking in the Brady Press Briefing Room. https://t.co/n0tqEETSmp,18/12/2015 19:07
Tune in at 1:50 p.m. ET to watch as President Obama holds a news conference. https://t.co/d5vzL2IDQk,18/12/2015 18:00
Lend a hand—chip in to show your support for this grassroots movement. https://t.co/YaGm6yDvaY https://t.co/DmR1NUHnbr,18/12/2015 16:51
"Bucket list:
Go on a cruise ✔
Travel to Alaska ✔
Whale watching in the Arctic ✔

Enter: https://t.co/Rqc2LYGUfV https://t.co/8adUMLh7RZ",18/12/2015 04:02
This grassroots movement is aiming high for 2016. You can help by pitching in: https://t.co/5MGYREoabS https://t.co/FcRRnjrjPk,17/12/2015 22:46
What are you waiting for? Here's your chance for an Alaskan adventure: https://t.co/zbkKz2l4Bf https://t.co/kVXeqoIziJ,17/12/2015 20:35
LIVE: President Obama is speaking at the National Counterterrorism Center. https://t.co/FQSLkowX7v,17/12/2015 17:59
Tune in at 12:15 a.m. ET to watch President Obama deliver a statement. https://t.co/mRABhdfE0v,17/12/2015 16:24
Good news: You have two extra days to #GetCovered for the new year. https://t.co/ArZWSWTUK3 https://t.co/PqxS4UBIqD,17/12/2015 02:45
This is your chance for an adventure. Don't miss it: https://t.co/XLvczm9ftp https://t.co/Kk8IWZNVR6,16/12/2015 22:23
"The #ParisAgreement gives us the chance to secure a healthier, more prosperous future for the next generation. https://t.co/ljMW9zDTC5",16/12/2015 20:07
"After years of effort by the U.S., nearly every country in the world came together to stand #UnitedOnClimate. https://t.co/3CtLUPak0x",16/12/2015 18:57
Want to take in this view? Enter now for your chance: https://t.co/1jmsqPYZor https://t.co/GDxb2mhmWl,16/12/2015 16:52
"DEADLINE: If you want coverage to start off 2016, make sure to check out your options today. https://t.co/Ub9G9J4qf4 https://t.co/WfP5gLSbeY",15/12/2015 23:17
"Thanks to American leadership, countries around the world are standing #UnitedOnClimate. https://t.co/NDKceX0BMv",15/12/2015 22:17
"""I believe this moment can be a turning point for the world."" —President Obama on the #ParisAgreement https://t.co/BMZSntlNfh",15/12/2015 20:25
A trip to Alaska could be great motivation to join the fight to #ActOnClimate. Enter now: https://t.co/O0BEOKfAau https://t.co/lU4veG3htt,15/12/2015 18:29
LIVE: President Obama is speaking at a naturalization ceremony at the National Archives. https://t.co/ax9hErqXZi,15/12/2015 16:56
"""America, this will change—but only when we stand up, together, and demand it."" —President Obama https://t.co/hTcIIsK5Ai #SandyHook",14/12/2015 21:00
LIVE: President Obama is delivering a statement at the Pentagon. https://t.co/235zTWnyz0,14/12/2015 17:47
Tune in at 12:25 p.m. ET to watch President Obama speak at the Pentagon: https://t.co/lfwJ3IXZE3,14/12/2015 16:56
Say you stand with countries around the world who are #UnitedOnClimate—add your name: https://t.co/f12TuSPSjW #ParisAgreement,13/12/2015 22:02
This is huge: Almost every country in the world just signed on to the #ParisAgreement on climate change—thanks to American leadership.,12/12/2015 18:29
"Congress still hasn't passed a budget, and time's running out. Read why @OFA supporters are saying #EnoughAlready: https://t.co/HMZt4b91wp",11/12/2015 22:18
8 out of 10 uninsured Americans may qualify for financial help. See if you're one of them: https://t.co/RoQyvfMQmi #GetCovered,11/12/2015 19:52
Start the new year off right: https://t.co/YAADJtYeMp #GetCovered https://t.co/bkJVqA7Qu1,11/12/2015 18:24
Climate action at the local level is key in pushing the conversation forward. Read the latest from Wisconsin: https://t.co/Cf9ZD7cJ0p,11/12/2015 16:11
Enroll by December 15th and you'll ring in the new year with the security of health insurance: https://t.co/w0UahTIN4O #GetCovered,10/12/2015 22:55
WATCH: President Obama tells a room full of organizers to continue the fight on climate change. https://t.co/ri3kiWVDLT #ActOnClimate,10/12/2015 21:09
Nations from around the world are coming together to #ActOnClimate. Join millions calling for real progress: https://t.co/EQCMO20xAh,10/12/2015 19:18
LIVE: President Obama is speaking about education and signing the Every Student Succeeds Act. https://t.co/DwcKVaLlql #ESSA,10/12/2015 16:16
"With American leadership, more than 180 nations have committed to tackling climate change. #UnitedOnClimate https://t.co/iq1SyJhVsX",09/12/2015 21:35
The world is #UnitedOnClimate. It's time to act. https://t.co/jvCIgpcDLi,09/12/2015 20:19
LIVE: President Obama is delivering remarks at an event marking the 150th anniversary of the 13th Amendment. https://t.co/l13zAa8wtc,09/12/2015 17:03
Tune in at 11:50 a.m. ET to watch President Obama commemorate the 150th anniversary of the 13th Amendment: https://t.co/c1k3kopsr3,09/12/2015 16:06
Show your support for common-sense gun safety laws like closing the No-Fly List loophole: https://t.co/UsjEkfZQhb #DoSomething,09/12/2015 00:06
Closing the No-Fly List loophole is a no-brainer. #DoSomething https://t.co/UzbNQbUnor,08/12/2015 22:01
Hundreds of nations are coming together to stand #UnitedOnClimate—and you can join the conversation: https://t.co/98glwuXieP,08/12/2015 20:46
The world is #UnitedOnClimate—it's time for climate change deniers in Congress to get on board. https://t.co/fayuoBVCmP,08/12/2015 18:31
The world is standing #UnitedOnClimate. It's time to act. https://t.co/TRQStCSunY,08/12/2015 17:00
Congress needs to close the No-Fly List loophole—add your name if you agree: https://t.co/FiKawWdQhQ #DoSomething,07/12/2015 23:51
Congress can #DoSomething about this. https://t.co/0dhwrGu7wf,07/12/2015 18:36
LIVE: President Obama is addressing the nation on the threat of terrorism and keeping the American people safe. https://t.co/6RzqPFT6or,07/12/2015 01:02
Tune in at 8 p.m. ET to watch President Obama address the nation on keeping the American people safe: https://t.co/eYAoPgkacI,07/12/2015 00:00
"""Here in America it’s way too easy for dangerous people to get their hands on a gun."" —President Obama https://t.co/HlgAJbKSNt",05/12/2015 20:39
WATCH: President Obama offers his condolences to the San Bernardino community and calls for common-sense gun laws. https://t.co/z5WRw1ciyf,05/12/2015 19:33
Obamacare is helping millions. Repealing it would be devastating to families across the country. https://t.co/ShHxBdEdZq,04/12/2015 22:00
"Provisions in #Obamacare have helped save billions of dollars and more than 80,000 lives. Read more: https://t.co/qP0MHE41fo",04/12/2015 20:29
"Employers have added an average of 213,000 jobs a month over the past six months. We have to keep up this progress. https://t.co/LHtWBnS0aw",04/12/2015 18:07
"The economy added 211,000 jobs in November—a record-breaking 69 consecutive months of private-sector job growth.",04/12/2015 16:29
Countries all over the world are standing #UnitedOnClimate—join the conversation to be part of this historic moment: https://t.co/mhF9PsXw28,02/12/2015 19:25
This is a huge step forward. #UnitedOnClimate https://t.co/E8jvEr1PXH,02/12/2015 16:36
"Sixty years later, we remember the heroism of Rosa Parks and recommit to the fight for justice and equality. https://t.co/NOHa4cv8DL",01/12/2015 23:26
Climate change deniers are trying to undermine America's commitment to #ActOnClimate. Read more: https://t.co/uzZgDXrny1,01/12/2015 18:57
Be a part of this historic moment in the fight against climate change—join the #UnitedOnClimate conversation: https://t.co/47SrSAKaqp #COP21,01/12/2015 17:40
Stand up for global action on climate change—add your name: https://t.co/MuaIyh1rkj #ActOnClimate https://t.co/OOG1VviHCw,30/11/2015 23:13
The global talks on climate change have begun. Join the conversation: https://t.co/HSeUsM9avN #UnitedOnClimate,30/11/2015 21:26
Watch President Obama discuss how to build a framework for progress on the global effort to tackle climate change. https://t.co/9zQWCyqYzA,30/11/2015 20:08
Read why the international climate talks in Paris are so important: https://t.co/FlasnjEIdK #COP21,30/11/2015 18:19
Enrolling is easy. Check out your options and #GetCovered today: https://t.co/RjOJ3Sd7KH,28/11/2015 22:17
Show your support for American leadership in the international effort to #ActOnClimate: https://t.co/mhuMkdtvMZ,27/11/2015 20:26
The Clean Power Plan is one of the biggest step America's ever taken to tackle climate change. https://t.co/UOvVIhJ7pp,27/11/2015 18:26
"Post Thanksgiving to-do list:

Sleep: ✓
Dishes. So many dishes: ✓
#GetCovered: https://t.co/VnZnTvGRJv",27/11/2015 16:22
Be thankful today—and don't forget to give back. #HappyThanksgiving https://t.co/0rXUAY3aP1,26/11/2015 17:49
"""No matter our circumstances, all of us have something to be grateful for."" —President Obama https://t.co/sCowTWI2Lu #HappyThanksgiving",26/11/2015 16:48
LIVE: President Obama is celebrating the 68th anniversary of the National Thanksgiving Turkey presentation. https://t.co/SwdlqcbFaq,25/11/2015 19:47
Read from @GinaEPA on how the United States is leading the international effort to #ActOnClimate: https://t.co/1H3ZafxtPo,25/11/2015 18:30
"Read how @OFA volunteers in Tennessee are making sure that everyone has access to quality, affordable health care: https://t.co/Sc7zDxRI9Y",24/11/2015 19:17
"Before you start cooking this week, make sure you're covered: https://t.co/2Rl8967kZX #GetCovered",24/11/2015 16:31
No more excuses. It's time to #ActOnClimate: https://t.co/XzQX5J0jpA https://t.co/9mtCVvNiLx,23/11/2015 21:17
Say you're ready for strong global efforts to #ActOnClimate—don't let climate change deniers prevent progress: https://t.co/jiAVOprWZQ,23/11/2015 19:04
Get a close look inside the first-ever @OFA Organizing Director Summit: https://t.co/egN28SJ0SP,23/11/2015 17:41
One year ago the President took common-sense #ImmigrationAction—but a long-term fix still hasn't come from Congress. https://t.co/gimZAaLhdw,21/11/2015 00:35
Happy birthday @VP. Here's to a great year. https://t.co/wTNdi5EPr3,20/11/2015 22:16
Getting help is easy. Check out your options and #GetCovered today: https://t.co/GdJw8C26Yn https://t.co/OAh3bawk7w,20/11/2015 21:09
Record-breaking temperatures in October keeps 2015 on track to be the hottest year ever: https://t.co/CplyuXjhDU,20/11/2015 19:34
